"X","monitoring_location_id","parameter_code","obs_date","obs_flow","unit_of_measure","approval_status","yr","mo","da","dra","Date","Flow","AGWR","delta_AGWR","Month","Season","RecessionDay","Year","Day"
7900,"USGS-03524000",60,"1942-05-18",153,"ft^3/s","Approved",1942,5,18,533,1942-05-18,153,0.9,0.799411764705882,"05","Spring",FALSE,1942,18
7901,"USGS-03524000",60,"1942-05-19",134,"ft^3/s","Approved",1942,5,19,533,1942-05-19,134,0.875816993464052,0.973129992737836,"05","Spring",TRUE,1942,19
7902,"USGS-03524000",60,"1942-05-20",279,"ft^3/s","Approved",1942,5,20,533,1942-05-20,279,2.08208955223881,2.37731120516819,"05","Spring",FALSE,1942,20
7903,"USGS-03524000",60,"1942-05-21",1560,"ft^3/s","Approved",1942,5,21,533,1942-05-21,1560,5.59139784946237,2.6854742359425,"05","Spring",FALSE,1942,21
7904,"USGS-03524000",60,"1942-05-22",3380,"ft^3/s","Approved",1942,5,22,533,1942-05-22,3380,2.16666666666667,0.3875,"05","Spring",FALSE,1942,22
7905,"USGS-03524000",60,"1942-05-23",2430,"ft^3/s","Approved",1942,5,23,533,1942-05-23,2430,0.718934911242604,0.331816112881202,"05","Spring",FALSE,1942,23
7906,"USGS-03524000",60,"1942-05-24",1320,"ft^3/s","Approved",1942,5,24,533,1942-05-24,1320,0.54320987654321,0.755575877660926,"05","Spring",FALSE,1942,24
7907,"USGS-03524000",60,"1942-05-25",910,"ft^3/s","Approved",1942,5,25,533,1942-05-25,910,0.689393939393939,1.26911157024793,"05","Spring",FALSE,1942,25
7908,"USGS-03524000",60,"1942-05-26",650,"ft^3/s","Approved",1942,5,26,533,1942-05-26,650,0.714285714285714,1.03610675039246,"05","Spring",FALSE,1942,26
7909,"USGS-03524000",60,"1942-05-27",506,"ft^3/s","Approved",1942,5,27,533,1942-05-27,506,0.778461538461538,1.08984615384615,"05","Spring",FALSE,1942,27
7910,"USGS-03524000",60,"1942-05-28",418,"ft^3/s","Approved",1942,5,28,533,1942-05-28,418,0.826086956521739,1.06117889671765,"05","Spring",FALSE,1942,28
7911,"USGS-03524000",60,"1942-05-29",334,"ft^3/s","Approved",1942,5,29,533,1942-05-29,334,0.799043062200957,0.967262654243264,"05","Spring",FALSE,1942,29
7912,"USGS-03524000",60,"1942-05-30",288,"ft^3/s","Approved",1942,5,30,533,1942-05-30,288,0.862275449101796,1.07913514288788,"05","Spring",FALSE,1942,30
7913,"USGS-03524000",60,"1942-05-31",248,"ft^3/s","Approved",1942,5,31,533,1942-05-31,248,0.861111111111111,0.998649691358025,"05","Spring",TRUE,1942,31
7914,"USGS-03524000",60,"1942-06-01",342,"ft^3/s","Approved",1942,6,1,533,1942-06-01,342,1.37903225806452,1.60145681581686,"06","Summer",FALSE,1942,1
7915,"USGS-03524000",60,"1942-06-02",434,"ft^3/s","Approved",1942,6,2,533,1942-06-02,434,1.26900584795322,0.920214766936835,"06","Summer",FALSE,1942,2
7916,"USGS-03524000",60,"1942-06-03",318,"ft^3/s","Approved",1942,6,3,533,1942-06-03,318,0.732718894009217,0.577395994818323,"06","Summer",FALSE,1942,3
7917,"USGS-03524000",60,"1942-06-04",292,"ft^3/s","Approved",1942,6,4,533,1942-06-04,292,0.918238993710692,1.25319409833472,"06","Summer",FALSE,1942,4
7918,"USGS-03524000",60,"1942-06-05",238,"ft^3/s","Approved",1942,6,5,533,1942-06-05,238,0.815068493150685,0.887643085006568,"06","Summer",FALSE,1942,5
7919,"USGS-03524000",60,"1942-06-06",215,"ft^3/s","Approved",1942,6,6,533,1942-06-06,215,0.903361344537815,1.10832568321446,"06","Summer",FALSE,1942,6
7920,"USGS-03524000",60,"1942-06-07",215,"ft^3/s","Approved",1942,6,7,533,1942-06-07,215,1,1.10697674418605,"06","Summer",FALSE,1942,7
7921,"USGS-03524000",60,"1942-06-08",374,"ft^3/s","Approved",1942,6,8,533,1942-06-08,374,1.73953488372093,1.73953488372093,"06","Summer",FALSE,1942,8
7922,"USGS-03524000",60,"1942-06-09",280,"ft^3/s","Approved",1942,6,9,533,1942-06-09,280,0.748663101604278,0.430381194772513,"06","Summer",FALSE,1942,9
7923,"USGS-03524000",60,"1942-06-10",288,"ft^3/s","Approved",1942,6,10,533,1942-06-10,288,1.02857142857143,1.37387755102041,"06","Summer",FALSE,1942,10
7924,"USGS-03524000",60,"1942-06-11",256,"ft^3/s","Approved",1942,6,11,533,1942-06-11,256,0.888888888888889,0.864197530864198,"06","Summer",FALSE,1942,11
7925,"USGS-03524000",60,"1942-06-12",212,"ft^3/s","Approved",1942,6,12,533,1942-06-12,212,0.828125,0.931640625,"06","Summer",FALSE,1942,12
7926,"USGS-03524000",60,"1942-06-13",273,"ft^3/s","Approved",1942,6,13,533,1942-06-13,273,1.2877358490566,1.55500177999288,"06","Summer",FALSE,1942,13
7927,"USGS-03524000",60,"1942-06-14",520,"ft^3/s","Approved",1942,6,14,533,1942-06-14,520,1.9047619047619,1.47915576487005,"06","Summer",FALSE,1942,14
7928,"USGS-03524000",60,"1942-06-15",414,"ft^3/s","Approved",1942,6,15,533,1942-06-15,414,0.796153846153846,0.417980769230769,"06","Summer",FALSE,1942,15
7929,"USGS-03524000",60,"1942-06-16",318,"ft^3/s","Approved",1942,6,16,533,1942-06-16,318,0.768115942028985,0.964783308828677,"06","Summer",FALSE,1942,16
7930,"USGS-03524000",60,"1942-06-17",266,"ft^3/s","Approved",1942,6,17,533,1942-06-17,266,0.836477987421384,1.08899964400142,"06","Summer",FALSE,1942,17
7931,"USGS-03524000",60,"1942-06-18",252,"ft^3/s","Approved",1942,6,18,533,1942-06-18,252,0.947368421052632,1.13256826276217,"06","Summer",FALSE,1942,18
7932,"USGS-03524000",60,"1942-06-19",235,"ft^3/s","Approved",1942,6,19,533,1942-06-19,235,0.932539682539683,0.984347442680776,"06","Summer",TRUE,1942,19
7933,"USGS-03524000",60,"1942-06-20",690,"ft^3/s","Approved",1942,6,20,533,1942-06-20,690,2.93617021276596,3.14857401539158,"06","Summer",FALSE,1942,20
7934,"USGS-03524000",60,"1942-06-21",3840,"ft^3/s","Approved",1942,6,21,533,1942-06-21,3840,5.56521739130435,1.89540012602394,"06","Summer",FALSE,1942,21
7935,"USGS-03524000",60,"1942-06-22",1390,"ft^3/s","Approved",1942,6,22,533,1942-06-22,1390,0.361979166666667,0.0650431315104167,"06","Summer",FALSE,1942,22
7936,"USGS-03524000",60,"1942-06-23",1030,"ft^3/s","Approved",1942,6,23,533,1942-06-23,1030,0.741007194244604,2.04709901143833,"06","Summer",FALSE,1942,23
7937,"USGS-03524000",60,"1942-06-24",792,"ft^3/s","Approved",1942,6,24,533,1942-06-24,792,0.768932038834951,1.03768498444717,"06","Summer",FALSE,1942,24
7938,"USGS-03524000",60,"1942-06-25",574,"ft^3/s","Approved",1942,6,25,533,1942-06-25,574,0.724747474747475,0.942537751249872,"06","Summer",FALSE,1942,25
7939,"USGS-03524000",60,"1942-06-26",457,"ft^3/s","Approved",1942,6,26,533,1942-06-26,457,0.79616724738676,1.09854435527929,"06","Summer",FALSE,1942,26
7940,"USGS-03524000",60,"1942-06-27",470,"ft^3/s","Approved",1942,6,27,533,1942-06-27,470,1.02844638949672,1.29174666864577,"06","Summer",FALSE,1942,27
7941,"USGS-03524000",60,"1942-06-28",444,"ft^3/s","Approved",1942,6,28,533,1942-06-28,444,0.94468085106383,0.918551380715256,"06","Summer",FALSE,1942,28
7942,"USGS-03524000",60,"1942-06-29",354,"ft^3/s","Approved",1942,6,29,533,1942-06-29,354,0.797297297297297,0.843985877769661,"06","Summer",FALSE,1942,29
7943,"USGS-03524000",60,"1942-06-30",284,"ft^3/s","Approved",1942,6,30,533,1942-06-30,284,0.80225988700565,1.00622426505793,"06","Summer",TRUE,1942,30
7944,"USGS-03524000",60,"1942-07-01",303,"ft^3/s","Approved",1942,7,1,533,1942-07-01,303,1.0669014084507,1.3298700654632,"07","Summer",FALSE,1942,1
7945,"USGS-03524000",60,"1942-07-02",2120,"ft^3/s","Approved",1942,7,2,533,1942-07-02,2120,6.996699669967,6.55796272696577,"07","Summer",FALSE,1942,2
7946,"USGS-03524000",60,"1942-07-03",970,"ft^3/s","Approved",1942,7,3,533,1942-07-03,970,0.457547169811321,0.0653947134211463,"07","Summer",FALSE,1942,3
7947,"USGS-03524000",60,"1942-07-04",542,"ft^3/s","Approved",1942,7,4,533,1942-07-04,542,0.558762886597938,1.22121373153364,"07","Summer",FALSE,1942,4
7948,"USGS-03524000",60,"1942-07-05",394,"ft^3/s","Approved",1942,7,5,533,1942-07-05,394,0.726937269372694,1.30097629389578,"07","Summer",FALSE,1942,5
7949,"USGS-03524000",60,"1942-07-06",390,"ft^3/s","Approved",1942,7,6,533,1942-07-06,390,0.989847715736041,1.36166868509882,"07","Summer",FALSE,1942,6
7950,"USGS-03524000",60,"1942-07-07",1880,"ft^3/s","Approved",1942,7,7,533,1942-07-07,1880,4.82051282051282,4.86995397764629,"07","Summer",FALSE,1942,7
7951,"USGS-03524000",60,"1942-07-08",2040,"ft^3/s","Approved",1942,7,8,533,1942-07-08,2040,1.08510638297872,0.225101856043459,"07","Summer",FALSE,1942,8
7952,"USGS-03524000",60,"1942-07-09",2700,"ft^3/s","Approved",1942,7,9,533,1942-07-09,2700,1.32352941176471,1.219723183391,"07","Summer",FALSE,1942,9
7953,"USGS-03524000",60,"1942-07-10",2790,"ft^3/s","Approved",1942,7,10,533,1942-07-10,2790,1.03333333333333,0.780740740740741,"07","Summer",FALSE,1942,10
7954,"USGS-03524000",60,"1942-07-11",2430,"ft^3/s","Approved",1942,7,11,533,1942-07-11,2430,0.870967741935484,0.842872008324662,"07","Summer",FALSE,1942,11
7955,"USGS-03524000",60,"1942-07-12",1390,"ft^3/s","Approved",1942,7,12,533,1942-07-12,1390,0.57201646090535,0.656759640298735,"07","Summer",FALSE,1942,12
7956,"USGS-03524000",60,"1942-07-13",880,"ft^3/s","Approved",1942,7,13,533,1942-07-13,880,0.633093525179856,1.10677501164536,"07","Summer",FALSE,1942,13
7957,"USGS-03524000",60,"1942-07-14",710,"ft^3/s","Approved",1942,7,14,533,1942-07-14,710,0.806818181818182,1.27440599173554,"07","Summer",FALSE,1942,14
7958,"USGS-03524000",60,"1942-07-15",556,"ft^3/s","Approved",1942,7,15,533,1942-07-15,556,0.783098591549296,0.970601071216029,"07","Summer",TRUE,1942,15
7959,"USGS-03524000",60,"1942-07-16",448,"ft^3/s","Approved",1942,7,16,533,1942-07-16,448,0.805755395683453,1.02893224988355,"07","Summer",TRUE,1942,16
7960,"USGS-03524000",60,"1942-07-17",370,"ft^3/s","Approved",1942,7,17,533,1942-07-17,370,0.825892857142857,1.02499202806122,"07","Summer",TRUE,1942,17
7961,"USGS-03524000",60,"1942-07-18",322,"ft^3/s","Approved",1942,7,18,533,1942-07-18,322,0.87027027027027,1.05373265157049,"07","Summer",TRUE,1942,18
7962,"USGS-03524000",60,"1942-07-19",303,"ft^3/s","Approved",1942,7,19,533,1942-07-19,303,0.940993788819876,1.08126615485514,"07","Summer",TRUE,1942,19
7963,"USGS-03524000",60,"1942-07-20",277,"ft^3/s","Approved",1942,7,20,533,1942-07-20,277,0.914191419141914,0.971516953675565,"07","Summer",TRUE,1942,20
7964,"USGS-03524000",60,"1942-07-21",322,"ft^3/s","Approved",1942,7,21,533,1942-07-21,322,1.16245487364621,1.27156616142528,"07","Summer",TRUE,1942,21
7965,"USGS-03524000",60,"1942-07-22",292,"ft^3/s","Approved",1942,7,22,533,1942-07-22,292,0.906832298136646,0.780101076347363,"07","Summer",TRUE,1942,22
7966,"USGS-03524000",60,"1942-07-23",266,"ft^3/s","Approved",1942,7,23,533,1942-07-23,266,0.910958904109589,1.00455057234003,"07","Summer",TRUE,1942,23
7967,"USGS-03524000",60,"1942-07-24",248,"ft^3/s","Approved",1942,7,24,533,1942-07-24,248,0.932330827067669,1.02346090790887,"07","Summer",TRUE,1942,24
7968,"USGS-03524000",60,"1942-07-25",212,"ft^3/s","Approved",1942,7,25,533,1942-07-25,212,0.854838709677419,0.916883454734651,"07","Summer",FALSE,1942,25
7969,"USGS-03524000",60,"1942-07-26",225,"ft^3/s","Approved",1942,7,26,533,1942-07-26,225,1.06132075471698,1.24154503381986,"07","Summer",FALSE,1942,26
7970,"USGS-03524000",60,"1942-07-27",238,"ft^3/s","Approved",1942,7,27,533,1942-07-27,238,1.05777777777778,0.996661728395062,"07","Summer",FALSE,1942,27
7971,"USGS-03524000",60,"1942-07-28",322,"ft^3/s","Approved",1942,7,28,533,1942-07-28,322,1.35294117647059,1.27904102817598,"07","Summer",FALSE,1942,28
7972,"USGS-03524000",60,"1942-07-29",338,"ft^3/s","Approved",1942,7,29,533,1942-07-29,338,1.04968944099379,0.775857412908453,"07","Summer",FALSE,1942,29
7973,"USGS-03524000",60,"1942-07-30",292,"ft^3/s","Approved",1942,7,30,533,1942-07-30,292,0.863905325443787,0.82301039879556,"07","Summer",FALSE,1942,30
7974,"USGS-03524000",60,"1942-07-31",295,"ft^3/s","Approved",1942,7,31,533,1942-07-31,295,1.01027397260274,1.16942672171139,"07","Summer",FALSE,1942,31
7975,"USGS-03524000",60,"1942-08-01",303,"ft^3/s","Approved",1942,8,1,533,1942-08-01,303,1.0271186440678,1.01667336972134,"08","Summer",FALSE,1942,1
7976,"USGS-03524000",60,"1942-08-02",262,"ft^3/s","Approved",1942,8,2,533,1942-08-02,262,0.864686468646865,0.84185646287401,"08","Summer",FALSE,1942,2
7977,"USGS-03524000",60,"1942-08-03",356,"ft^3/s","Approved",1942,8,3,533,1942-08-03,356,1.3587786259542,1.57141192238215,"08","Summer",FALSE,1942,3
7978,"USGS-03524000",60,"1942-08-04",548,"ft^3/s","Approved",1942,8,4,533,1942-08-04,548,1.53932584269663,1.13287463704078,"08","Summer",FALSE,1942,4
7979,"USGS-03524000",60,"1942-08-05",2100,"ft^3/s","Approved",1942,8,5,533,1942-08-05,2100,3.83211678832117,2.4894773296393,"08","Summer",FALSE,1942,5
7980,"USGS-03524000",60,"1942-08-06",2880,"ft^3/s","Approved",1942,8,6,533,1942-08-06,2880,1.37142857142857,0.357877551020408,"08","Summer",FALSE,1942,6
7981,"USGS-03524000",60,"1942-08-07",1390,"ft^3/s","Approved",1942,8,7,533,1942-08-07,1390,0.482638888888889,0.351924189814815,"08","Summer",FALSE,1942,7
7982,"USGS-03524000",60,"1942-08-08",3580,"ft^3/s","Approved",1942,8,8,533,1942-08-08,3580,2.57553956834532,5.33636975311837,"08","Summer",FALSE,1942,8
7983,"USGS-03524000",60,"1942-08-09",6230,"ft^3/s","Approved",1942,8,9,533,1942-08-09,6230,1.74022346368715,0.675673356012609,"08","Summer",FALSE,1942,9
7984,"USGS-03524000",60,"1942-08-10",4900,"ft^3/s","Approved",1942,8,10,533,1942-08-10,4900,0.786516853932584,0.451963135967681,"08","Summer",FALSE,1942,10
7985,"USGS-03524000",60,"1942-08-11",2430,"ft^3/s","Approved",1942,8,11,533,1942-08-11,2430,0.495918367346939,0.630524781341108,"08","Summer",FALSE,1942,11
7986,"USGS-03524000",60,"1942-08-12",1680,"ft^3/s","Approved",1942,8,12,533,1942-08-12,1680,0.691358024691358,1.39409642838998,"08","Summer",FALSE,1942,12
7987,"USGS-03524000",60,"1942-08-13",1420,"ft^3/s","Approved",1942,8,13,533,1942-08-13,1420,0.845238095238095,1.22257653061224,"08","Summer",FALSE,1942,13
7988,"USGS-03524000",60,"1942-08-14",1420,"ft^3/s","Approved",1942,8,14,533,1942-08-14,1420,1,1.1830985915493,"08","Summer",FALSE,1942,14
7989,"USGS-03524000",60,"1942-08-15",1190,"ft^3/s","Approved",1942,8,15,533,1942-08-15,1190,0.838028169014085,0.838028169014085,"08","Summer",FALSE,1942,15
7990,"USGS-03524000",60,"1942-08-16",850,"ft^3/s","Approved",1942,8,16,533,1942-08-16,850,0.714285714285714,0.85234093637455,"08","Summer",FALSE,1942,16
7991,"USGS-03524000",60,"1942-08-17",685,"ft^3/s","Approved",1942,8,17,533,1942-08-17,685,0.805882352941176,1.12823529411765,"08","Summer",FALSE,1942,17
7992,"USGS-03524000",60,"1942-08-18",710,"ft^3/s","Approved",1942,8,18,533,1942-08-18,710,1.03649635036496,1.28616335446747,"08","Summer",FALSE,1942,18
7993,"USGS-03524000",60,"1942-08-19",710,"ft^3/s","Approved",1942,8,19,533,1942-08-19,710,1,0.964788732394366,"08","Summer",FALSE,1942,19
7994,"USGS-03524000",60,"1942-08-20",650,"ft^3/s","Approved",1942,8,20,533,1942-08-20,650,0.915492957746479,0.915492957746479,"08","Summer",FALSE,1942,20
7995,"USGS-03524000",60,"1942-08-21",583,"ft^3/s","Approved",1942,8,21,533,1942-08-21,583,0.896923076923077,0.979715976331361,"08","Summer",TRUE,1942,21
7996,"USGS-03524000",60,"1942-08-22",516,"ft^3/s","Approved",1942,8,22,533,1942-08-22,516,0.885077186963979,0.986792747043888,"08","Summer",TRUE,1942,22
7997,"USGS-03524000",60,"1942-08-23",470,"ft^3/s","Approved",1942,8,23,533,1942-08-23,470,0.910852713178295,1.02912234841656,"08","Summer",TRUE,1942,23
7998,"USGS-03524000",60,"1942-08-24",430,"ft^3/s","Approved",1942,8,24,533,1942-08-24,430,0.914893617021277,1.00443639655953,"08","Summer",TRUE,1942,24
7999,"USGS-03524000",60,"1942-08-25",390,"ft^3/s","Approved",1942,8,25,533,1942-08-25,390,0.906976744186046,0.991346673877772,"08","Summer",TRUE,1942,25
8000,"USGS-03524000",60,"1942-08-26",338,"ft^3/s","Approved",1942,8,26,533,1942-08-26,338,0.866666666666667,0.955555555555556,"08","Summer",TRUE,1942,26
8001,"USGS-03524000",60,"1942-08-27",295,"ft^3/s","Approved",1942,8,27,533,1942-08-27,295,0.872781065088757,1.00705507510241,"08","Summer",TRUE,1942,27
8002,"USGS-03524000",60,"1942-08-28",266,"ft^3/s","Approved",1942,8,28,533,1942-08-28,266,0.901694915254237,1.03312841137604,"08","Summer",FALSE,1942,28
8003,"USGS-03524000",60,"1942-08-29",248,"ft^3/s","Approved",1942,8,29,533,1942-08-29,248,0.932330827067669,1.0339759172367,"08","Summer",FALSE,1942,29
8004,"USGS-03524000",60,"1942-08-30",256,"ft^3/s","Approved",1942,8,30,533,1942-08-30,256,1.03225806451613,1.10718002081165,"08","Summer",FALSE,1942,30
8005,"USGS-03524000",60,"1942-08-31",235,"ft^3/s","Approved",1942,8,31,533,1942-08-31,235,0.91796875,0.8892822265625,"08","Summer",FALSE,1942,31
8006,"USGS-03524000",60,"1942-09-01",212,"ft^3/s","Approved",1942,9,1,533,1942-09-01,212,0.902127659574468,0.982743322770484,"09","Fall",TRUE,1942,1
8007,"USGS-03524000",60,"1942-09-02",212,"ft^3/s","Approved",1942,9,2,533,1942-09-02,212,1,1.10849056603774,"09","Fall",TRUE,1942,2
8008,"USGS-03524000",60,"1942-09-03",199,"ft^3/s","Approved",1942,9,3,533,1942-09-03,199,0.938679245283019,0.938679245283019,"09","Fall",TRUE,1942,3
8009,"USGS-03524000",60,"1942-09-04",187,"ft^3/s","Approved",1942,9,4,533,1942-09-04,187,0.939698492462312,1.00108583116588,"09","Fall",TRUE,1942,4
8010,"USGS-03524000",60,"1942-09-05",181,"ft^3/s","Approved",1942,9,5,533,1942-09-05,181,0.967914438502674,1.03002659498413,"09","Fall",TRUE,1942,5
8011,"USGS-03524000",60,"1942-09-06",175,"ft^3/s","Approved",1942,9,6,533,1942-09-06,175,0.966850828729282,0.998901132444065,"09","Fall",TRUE,1942,6
8012,"USGS-03524000",60,"1942-09-07",170,"ft^3/s","Approved",1942,9,7,533,1942-09-07,170,0.971428571428571,1.00473469387755,"09","Fall",TRUE,1942,7
8013,"USGS-03524000",60,"1942-09-08",162,"ft^3/s","Approved",1942,9,8,533,1942-09-08,162,0.952941176470588,0.980968858131488,"09","Fall",TRUE,1942,8
8014,"USGS-03524000",60,"1942-09-09",175,"ft^3/s","Approved",1942,9,9,533,1942-09-09,175,1.08024691358025,1.1335924401768,"09","Fall",FALSE,1942,9
8015,"USGS-03524000",60,"1942-09-10",205,"ft^3/s","Approved",1942,9,10,533,1942-09-10,205,1.17142857142857,1.08440816326531,"09","Fall",FALSE,1942,10
8016,"USGS-03524000",60,"1942-09-11",310,"ft^3/s","Approved",1942,9,11,533,1942-09-11,310,1.51219512195122,1.29089827483641,"09","Fall",FALSE,1942,11
8017,"USGS-03524000",60,"1942-09-12",245,"ft^3/s","Approved",1942,9,12,533,1942-09-12,245,0.790322580645161,0.522632674297607,"09","Fall",FALSE,1942,12
8018,"USGS-03524000",60,"1942-09-13",196,"ft^3/s","Approved",1942,9,13,533,1942-09-13,196,0.8,1.01224489795918,"09","Fall",TRUE,1942,13
8019,"USGS-03524000",60,"1942-09-14",175,"ft^3/s","Approved",1942,9,14,533,1942-09-14,175,0.892857142857143,1.11607142857143,"09","Fall",FALSE,1942,14
8020,"USGS-03524000",60,"1942-09-15",148,"ft^3/s","Approved",1942,9,15,533,1942-09-15,148,0.845714285714286,0.9472,"09","Fall",FALSE,1942,15
8021,"USGS-03524000",60,"1942-09-16",181,"ft^3/s","Approved",1942,9,16,533,1942-09-16,181,1.22297297297297,1.44608290723156,"09","Fall",FALSE,1942,16
8022,"USGS-03524000",60,"1942-09-17",162,"ft^3/s","Approved",1942,9,17,533,1942-09-17,162,0.895027624309392,0.731845792252984,"09","Fall",FALSE,1942,17
8023,"USGS-03524000",60,"1942-09-18",190,"ft^3/s","Approved",1942,9,18,533,1942-09-18,190,1.17283950617284,1.31039475689681,"09","Fall",FALSE,1942,18
8024,"USGS-03524000",60,"1942-09-19",401,"ft^3/s","Approved",1942,9,19,533,1942-09-19,401,2.11052631578947,1.79950138504155,"09","Fall",FALSE,1942,19
8025,"USGS-03524000",60,"1942-09-20",303,"ft^3/s","Approved",1942,9,20,533,1942-09-20,303,0.755610972568579,0.358020161566159,"09","Fall",FALSE,1942,20
8026,"USGS-03524000",60,"1942-09-21",238,"ft^3/s","Approved",1942,9,21,533,1942-09-21,238,0.785478547854785,1.03952771514775,"09","Fall",FALSE,1942,21
8027,"USGS-03524000",60,"1942-09-22",208,"ft^3/s","Approved",1942,9,22,533,1942-09-22,208,0.873949579831933,1.11263328860956,"09","Fall",FALSE,1942,22
8028,"USGS-03524000",60,"1942-09-23",190,"ft^3/s","Approved",1942,9,23,533,1942-09-23,190,0.913461538461538,1.04521079881657,"09","Fall",FALSE,1942,23
8029,"USGS-03524000",60,"1942-09-24",164,"ft^3/s","Approved",1942,9,24,533,1942-09-24,164,0.863157894736842,0.944930747922438,"09","Fall",FALSE,1942,24
8030,"USGS-03524000",60,"1942-09-25",151,"ft^3/s","Approved",1942,9,25,533,1942-09-25,151,0.920731707317073,1.06670136823319,"09","Fall",FALSE,1942,25
8031,"USGS-03524000",60,"1942-09-26",141,"ft^3/s","Approved",1942,9,26,533,1942-09-26,141,0.933774834437086,1.01416604534889,"09","Fall",TRUE,1942,26
8032,"USGS-03524000",60,"1942-09-27",252,"ft^3/s","Approved",1942,9,27,533,1942-09-27,252,1.78723404255319,1.91398822996831,"09","Fall",FALSE,1942,27
8033,"USGS-03524000",60,"1942-09-28",685,"ft^3/s","Approved",1942,9,28,533,1942-09-28,685,2.71825396825397,1.52092781557067,"09","Fall",FALSE,1942,28
8034,"USGS-03524000",60,"1942-09-29",583,"ft^3/s","Approved",1942,9,29,533,1942-09-29,583,0.851094890510949,0.313103521764612,"09","Fall",FALSE,1942,29
8035,"USGS-03524000",60,"1942-09-30",390,"ft^3/s","Approved",1942,9,30,533,1942-09-30,390,0.668953687821612,0.785991897354725,"09","Fall",FALSE,1942,30
8036,"USGS-03524000",60,"1942-10-01",306,"ft^3/s","Approved",1942,10,1,533,1942-10-01,306,0.784615384615385,1.17289940828402,"10","Fall",FALSE,1942,1
8037,"USGS-03524000",60,"1942-10-02",259,"ft^3/s","Approved",1942,10,2,533,1942-10-02,259,0.84640522875817,1.07875176214277,"10","Fall",FALSE,1942,2
8038,"USGS-03524000",60,"1942-10-03",225,"ft^3/s","Approved",1942,10,3,533,1942-10-03,225,0.868725868725869,1.02637110359118,"10","Fall",TRUE,1942,3
8039,"USGS-03524000",60,"1942-10-04",202,"ft^3/s","Approved",1942,10,4,533,1942-10-04,202,0.897777777777778,1.03344197530864,"10","Fall",FALSE,1942,4
8040,"USGS-03524000",60,"1942-10-05",300,"ft^3/s","Approved",1942,10,5,533,1942-10-05,300,1.48514851485149,1.65424958337418,"10","Fall",FALSE,1942,5
8041,"USGS-03524000",60,"1942-10-06",1020,"ft^3/s","Approved",1942,10,6,533,1942-10-06,1020,3.4,2.28933333333333,"10","Fall",FALSE,1942,6
8042,"USGS-03524000",60,"1942-10-07",660,"ft^3/s","Approved",1942,10,7,533,1942-10-07,660,0.647058823529412,0.190311418685121,"10","Fall",FALSE,1942,7
8043,"USGS-03524000",60,"1942-10-08",434,"ft^3/s","Approved",1942,10,8,533,1942-10-08,434,0.657575757575758,1.01625344352617,"10","Fall",TRUE,1942,8
8044,"USGS-03524000",60,"1942-10-09",334,"ft^3/s","Approved",1942,10,9,533,1942-10-09,334,0.769585253456221,1.17033702138504,"10","Fall",TRUE,1942,9
8045,"USGS-03524000",60,"1942-10-10",284,"ft^3/s","Approved",1942,10,10,533,1942-10-10,284,0.850299401197605,1.1048800602388,"10","Fall",TRUE,1942,10
8046,"USGS-03524000",60,"1942-10-11",252,"ft^3/s","Approved",1942,10,11,533,1942-10-11,252,0.887323943661972,1.04354294782781,"10","Fall",TRUE,1942,11
8047,"USGS-03524000",60,"1942-10-12",228,"ft^3/s","Approved",1942,10,12,533,1942-10-12,228,0.904761904761905,1.01965230536659,"10","Fall",TRUE,1942,12
8048,"USGS-03524000",60,"1942-10-13",222,"ft^3/s","Approved",1942,10,13,533,1942-10-13,222,0.973684210526316,1.07617728531856,"10","Fall",FALSE,1942,13
8049,"USGS-03524000",60,"1942-10-14",228,"ft^3/s","Approved",1942,10,14,533,1942-10-14,228,1.02702702702703,1.05478451424397,"10","Fall",FALSE,1942,14
8050,"USGS-03524000",60,"1942-10-15",228,"ft^3/s","Approved",1942,10,15,533,1942-10-15,228,1,0.973684210526316,"10","Fall",FALSE,1942,15
8051,"USGS-03524000",60,"1942-10-16",212,"ft^3/s","Approved",1942,10,16,533,1942-10-16,212,0.929824561403509,0.929824561403509,"10","Fall",FALSE,1942,16
8052,"USGS-03524000",60,"1942-10-17",193,"ft^3/s","Approved",1942,10,17,533,1942-10-17,193,0.910377358490566,0.979085083659665,"10","Fall",TRUE,1942,17
8053,"USGS-03524000",60,"1942-10-18",187,"ft^3/s","Approved",1942,10,18,533,1942-10-18,187,0.968911917098446,1.06429702810814,"10","Fall",TRUE,1942,18
8054,"USGS-03524000",60,"1942-10-19",175,"ft^3/s","Approved",1942,10,19,533,1942-10-19,175,0.935828877005348,0.965855471989476,"10","Fall",TRUE,1942,19
8055,"USGS-03524000",60,"1942-10-20",162,"ft^3/s","Approved",1942,10,20,533,1942-10-20,162,0.925714285714286,0.989191836734694,"10","Fall",TRUE,1942,20
8056,"USGS-03524000",60,"1942-10-21",181,"ft^3/s","Approved",1942,10,21,533,1942-10-21,181,1.11728395061728,1.20694253924707,"10","Fall",FALSE,1942,21
8057,"USGS-03524000",60,"1942-10-22",228,"ft^3/s","Approved",1942,10,22,533,1942-10-22,228,1.25966850828729,1.12743811238973,"10","Fall",FALSE,1942,22
8058,"USGS-03524000",60,"1942-10-23",613,"ft^3/s","Approved",1942,10,23,533,1942-10-23,613,2.68859649122807,2.13436826715913,"10","Fall",FALSE,1942,23
