"Date","Flow","site_no","site_name","area_sqmi"
1988-02-10,784.257056,"01634000","Strasburg",773.6752
1988-02-11,753.927255,"01634000","Strasburg",773.6752
1988-02-12,725.541024,"01634000","Strasburg",773.6752
1988-02-13,704.746241,"01634000","Strasburg",773.6752
1988-02-14,687.962898,"01634000","Strasburg",773.6752
1988-02-15,668.297003,"01634000","Strasburg",773.6752
1988-02-16,650.276469,"01634000","Strasburg",773.6752
1988-02-17,644.894475,"01634000","Strasburg",773.6752
1988-02-18,644.718698,"01634000","Strasburg",773.6752
1988-02-19,639.886108,"01634000","Strasburg",773.6752
1988-02-20,632.919929,"01634000","Strasburg",773.6752
1988-02-21,631.44526,"01634000","Strasburg",773.6752
1988-02-22,630.805894,"01634000","Strasburg",773.6752
1988-02-23,623.897307,"01634000","Strasburg",773.6752
1988-02-24,614.27395,"01634000","Strasburg",773.6752
1988-02-25,598.222645,"01634000","Strasburg",773.6752
1988-02-26,578.791944,"01634000","Strasburg",773.6752
1988-02-27,558.676075,"01634000","Strasburg",773.6752
1988-02-28,539.13527,"01634000","Strasburg",773.6752
1988-02-29,520.504966,"01634000","Strasburg",773.6752
1988-03-01,502.787664,"01634000","Strasburg",773.6752
1988-03-02,486.059587,"01634000","Strasburg",773.6752
1988-03-03,469.868798,"01634000","Strasburg",773.6752
1988-03-04,455.164901,"01634000","Strasburg",773.6752
1988-03-05,476.123178,"01634000","Strasburg",773.6752
1988-03-06,524.565342,"01634000","Strasburg",773.6752
1988-03-07,552.478364,"01634000","Strasburg",773.6752
1988-03-08,558.202972,"01634000","Strasburg",773.6752
1988-03-09,547.107876,"01634000","Strasburg",773.6752
1988-03-10,525.704047,"01634000","Strasburg",773.6752
1988-03-11,501.636379,"01634000","Strasburg",773.6752
1988-03-12,478.528495,"01634000","Strasburg",773.6752
1988-03-13,457.277343,"01634000","Strasburg",773.6752
1988-03-14,437.808033,"01634000","Strasburg",773.6752
1988-03-15,419.854209,"01634000","Strasburg",773.6752
1988-03-16,403.196725,"01634000","Strasburg",773.6752
1988-03-17,387.712425,"01634000","Strasburg",773.6752
1988-03-18,373.309384,"01634000","Strasburg",773.6752
1988-03-19,359.842986,"01634000","Strasburg",773.6752
1988-03-20,347.154623,"01634000","Strasburg",773.6752
1988-03-21,335.111,"01634000","Strasburg",773.6752
1988-03-22,323.612269,"01634000","Strasburg",773.6752
1988-03-23,312.611953,"01634000","Strasburg",773.6752
1988-03-24,302.101606,"01634000","Strasburg",773.6752
1988-03-25,292.042,"01634000","Strasburg",773.6752
1988-03-26,282.328038,"01634000","Strasburg",773.6752
1988-03-27,301.510477,"01634000","Strasburg",773.6752
1988-03-28,337.711932,"01634000","Strasburg",773.6752
1988-03-29,368.394683,"01634000","Strasburg",773.6752
1988-03-30,398.680973,"01634000","Strasburg",773.6752
1988-03-31,409.692484,"01634000","Strasburg",773.6752
1988-04-01,401.563366,"01634000","Strasburg",773.6752
1988-04-02,382.555346,"01634000","Strasburg",773.6752
1988-04-03,360.393971,"01634000","Strasburg",773.6752
1988-04-04,338.709025,"01634000","Strasburg",773.6752
1988-04-05,318.802499,"01634000","Strasburg",773.6752
1988-04-06,301.552312,"01634000","Strasburg",773.6752
1988-04-07,293.249728,"01634000","Strasburg",773.6752
1988-04-08,431.07462,"01634000","Strasburg",773.6752
1988-04-09,637.327883,"01634000","Strasburg",773.6752
1988-04-10,731.564123,"01634000","Strasburg",773.6752
1988-04-11,768.00462,"01634000","Strasburg",773.6752
1988-04-12,727.786224,"01634000","Strasburg",773.6752
1988-04-13,657.494515,"01634000","Strasburg",773.6752
1988-04-14,589.19512,"01634000","Strasburg",773.6752
1988-04-15,532.867933,"01634000","Strasburg",773.6752
1988-04-16,488.401564,"01634000","Strasburg",773.6752
1988-04-17,453.320093,"01634000","Strasburg",773.6752
1988-04-18,424.979506,"01634000","Strasburg",773.6752
1988-04-19,402.079368,"01634000","Strasburg",773.6752
1988-04-20,383.491869,"01634000","Strasburg",773.6752
1988-04-21,366.806507,"01634000","Strasburg",773.6752
1988-04-22,351.23015,"01634000","Strasburg",773.6752
1988-04-23,336.991814,"01634000","Strasburg",773.6752
1988-04-24,324.565209,"01634000","Strasburg",773.6752
1988-04-25,314.316209,"01634000","Strasburg",773.6752
1988-04-26,304.605189,"01634000","Strasburg",773.6752
1988-04-27,294.402906,"01634000","Strasburg",773.6752
1988-04-28,284.014522,"01634000","Strasburg",773.6752
1988-04-29,274.65399,"01634000","Strasburg",773.6752
1988-04-30,265.444604,"01634000","Strasburg",773.6752
1988-05-01,255.514406,"01634000","Strasburg",773.6752
1988-05-02,245.800479,"01634000","Strasburg",773.6752
1988-05-03,236.191568,"01634000","Strasburg",773.6752
1988-05-04,226.625488,"01634000","Strasburg",773.6752
1988-05-05,225.281309,"01634000","Strasburg",773.6752
1988-05-06,360.421839,"01634000","Strasburg",773.6752
1988-05-07,897.616499,"01634000","Strasburg",773.6752
1988-05-08,1590.074528,"01634000","Strasburg",773.6752
1988-05-09,1945.506495,"01634000","Strasburg",773.6752
1988-05-10,1916.408137,"01634000","Strasburg",773.6752
1988-05-11,1609.699575,"01634000","Strasburg",773.6752
1988-05-12,1298.083574,"01634000","Strasburg",773.6752
1988-05-13,1064.486653,"01634000","Strasburg",773.6752
1988-05-14,901.254239,"01634000","Strasburg",773.6752
1988-05-15,787.438871,"01634000","Strasburg",773.6752
1988-05-16,706.156571,"01634000","Strasburg",773.6752
1988-05-17,648.424259,"01634000","Strasburg",773.6752
1988-05-18,629.496526,"01634000","Strasburg",773.6752
1988-05-19,764.152093,"01634000","Strasburg",773.6752
1988-05-20,1121.02394,"01634000","Strasburg",773.6752
1988-05-21,1556.854791,"01634000","Strasburg",773.6752
1988-05-22,1818.186787,"01634000","Strasburg",773.6752
1988-05-23,1781.276317,"01634000","Strasburg",773.6752
1988-05-24,1575.2531,"01634000","Strasburg",773.6752
1988-05-25,1421.509108,"01634000","Strasburg",773.6752
1988-05-26,1383.735472,"01634000","Strasburg",773.6752
1988-05-27,1368.041725,"01634000","Strasburg",773.6752
1988-05-28,1331.480536,"01634000","Strasburg",773.6752
1988-05-29,1265.444427,"01634000","Strasburg",773.6752
1988-05-30,1168.86502,"01634000","Strasburg",773.6752
1988-05-31,1067.868794,"01634000","Strasburg",773.6752
1988-06-01,979.080172,"01634000","Strasburg",773.6752
1988-06-02,906.401013,"01634000","Strasburg",773.6752
1988-06-03,854.954224,"01634000","Strasburg",773.6752
1988-06-04,821.019058,"01634000","Strasburg",773.6752
1988-06-05,797.461347,"01634000","Strasburg",773.6752
1988-06-06,785.865862,"01634000","Strasburg",773.6752
1988-06-07,772.997184,"01634000","Strasburg",773.6752
1988-06-08,748.56651,"01634000","Strasburg",773.6752
1988-06-09,717.368026,"01634000","Strasburg",773.6752
1988-06-10,696.003121,"01634000","Strasburg",773.6752
1988-06-11,678.708794,"01634000","Strasburg",773.6752
1988-06-12,653.758213,"01634000","Strasburg",773.6752
1988-06-13,627.077084,"01634000","Strasburg",773.6752
1988-06-14,598.337518,"01634000","Strasburg",773.6752
1988-06-15,569.926088,"01634000","Strasburg",773.6752
1988-06-16,541.816906,"01634000","Strasburg",773.6752
1988-06-17,513.341131,"01634000","Strasburg",773.6752
1988-06-18,484.379021,"01634000","Strasburg",773.6752
1988-06-19,455.431262,"01634000","Strasburg",773.6752
1988-06-20,427.312304,"01634000","Strasburg",773.6752
1988-06-21,400.626782,"01634000","Strasburg",773.6752
1988-06-22,375.568312,"01634000","Strasburg",773.6752
1988-06-23,352.355108,"01634000","Strasburg",773.6752
1988-06-24,332.166972,"01634000","Strasburg",773.6752
1988-06-25,314.020007,"01634000","Strasburg",773.6752
1988-06-26,296.954878,"01634000","Strasburg",773.6752
1988-06-27,281.377911,"01634000","Strasburg",773.6752
1988-06-28,266.753888,"01634000","Strasburg",773.6752
1988-06-29,253.100846,"01634000","Strasburg",773.6752
1988-06-30,240.347892,"01634000","Strasburg",773.6752
1988-07-01,228.385091,"01634000","Strasburg",773.6752
1988-07-02,217.145161,"01634000","Strasburg",773.6752
1988-07-03,206.597447,"01634000","Strasburg",773.6752
1988-07-04,196.667204,"01634000","Strasburg",773.6752
1988-07-05,187.192169,"01634000","Strasburg",773.6752
1988-07-06,178.036765,"01634000","Strasburg",773.6752
1988-07-07,169.165385,"01634000","Strasburg",773.6752
1988-07-08,160.579885,"01634000","Strasburg",773.6752
1988-07-09,152.299497,"01634000","Strasburg",773.6752
1988-07-10,144.372978,"01634000","Strasburg",773.6752
1988-07-11,136.949076,"01634000","Strasburg",773.6752
1988-07-12,130.328113,"01634000","Strasburg",773.6752
1988-07-13,130.281634,"01634000","Strasburg",773.6752
1988-07-14,132.668063,"01634000","Strasburg",773.6752
1988-07-15,133.634647,"01634000","Strasburg",773.6752
1988-07-16,135.347931,"01634000","Strasburg",773.6752
1988-07-17,134.06008,"01634000","Strasburg",773.6752
1988-07-18,129.959247,"01634000","Strasburg",773.6752
1988-07-19,123.746628,"01634000","Strasburg",773.6752
1988-07-20,121.664611,"01634000","Strasburg",773.6752
1988-07-21,130.149838,"01634000","Strasburg",773.6752
1988-07-22,145.242988,"01634000","Strasburg",773.6752
1988-07-23,155.518927,"01634000","Strasburg",773.6752
1988-07-24,160.802545,"01634000","Strasburg",773.6752
1988-07-25,167.34508,"01634000","Strasburg",773.6752
1988-07-26,172.101493,"01634000","Strasburg",773.6752
1988-07-27,181.279264,"01634000","Strasburg",773.6752
1988-07-28,189.653381,"01634000","Strasburg",773.6752
1988-07-29,191.231253,"01634000","Strasburg",773.6752
1988-07-30,190.476924,"01634000","Strasburg",773.6752
1988-07-31,184.438006,"01634000","Strasburg",773.6752
1988-08-01,175.111148,"01634000","Strasburg",773.6752
1988-08-02,163.876115,"01634000","Strasburg",773.6752
1988-08-03,151.946811,"01634000","Strasburg",773.6752
1988-08-04,140.214782,"01634000","Strasburg",773.6752
1988-08-05,129.150445,"01634000","Strasburg",773.6752
1988-08-06,118.938493,"01634000","Strasburg",773.6752
1988-08-07,116.120784,"01634000","Strasburg",773.6752
1988-08-08,122.362218,"01634000","Strasburg",773.6752
1988-08-09,123.993256,"01634000","Strasburg",773.6752
1988-08-10,118.892963,"01634000","Strasburg",773.6752
1988-08-11,113.097782,"01634000","Strasburg",773.6752
1988-08-12,106.19292,"01634000","Strasburg",773.6752
1988-08-13,99.03361,"01634000","Strasburg",773.6752
1988-08-14,92.118057,"01634000","Strasburg",773.6752
1988-08-15,85.708551,"01634000","Strasburg",773.6752
1988-08-16,79.94431,"01634000","Strasburg",773.6752
1988-08-17,74.834975,"01634000","Strasburg",773.6752
1988-08-18,70.322293,"01634000","Strasburg",773.6752
1988-08-19,67.394941,"01634000","Strasburg",773.6752
1988-08-20,83.287418,"01634000","Strasburg",773.6752
1988-08-21,113.880364,"01634000","Strasburg",773.6752
1988-08-22,130.288345,"01634000","Strasburg",773.6752
1988-08-23,137.374809,"01634000","Strasburg",773.6752
1988-08-24,140.617905,"01634000","Strasburg",773.6752
1988-08-25,142.451384,"01634000","Strasburg",773.6752
1988-08-26,141.048533,"01634000","Strasburg",773.6752
1988-08-27,133.979549,"01634000","Strasburg",773.6752
1988-08-28,126.481304,"01634000","Strasburg",773.6752
1988-08-29,118.025284,"01634000","Strasburg",773.6752
1988-08-30,137.474474,"01634000","Strasburg",773.6752
1988-08-31,166.042255,"01634000","Strasburg",773.6752
1988-09-01,181.607468,"01634000","Strasburg",773.6752
1988-09-02,196.027249,"01634000","Strasburg",773.6752
1988-09-03,194.005448,"01634000","Strasburg",773.6752
1988-09-04,183.624766,"01634000","Strasburg",773.6752
1988-09-05,204.999308,"01634000","Strasburg",773.6752
1988-09-06,233.284834,"01634000","Strasburg",773.6752
1988-09-07,236.990454,"01634000","Strasburg",773.6752
1988-09-08,237.456324,"01634000","Strasburg",773.6752
1988-09-09,225.360891,"01634000","Strasburg",773.6752
1988-09-10,208.835089,"01634000","Strasburg",773.6752
1988-09-11,191.532144,"01634000","Strasburg",773.6752
1988-09-12,175.003563,"01634000","Strasburg",773.6752
1988-09-13,159.871634,"01634000","Strasburg",773.6752
1988-09-14,146.428312,"01634000","Strasburg",773.6752
1988-09-15,135.005789,"01634000","Strasburg",773.6752
1988-09-16,125.535082,"01634000","Strasburg",773.6752
1988-09-17,117.257625,"01634000","Strasburg",773.6752
1988-09-18,110.319484,"01634000","Strasburg",773.6752
1988-09-19,104.389132,"01634000","Strasburg",773.6752
1988-09-20,99.092454,"01634000","Strasburg",773.6752
1988-09-21,94.324351,"01634000","Strasburg",773.6752
1988-09-22,89.605146,"01634000","Strasburg",773.6752
1988-09-23,85.046767,"01634000","Strasburg",773.6752
1988-09-24,80.656952,"01634000","Strasburg",773.6752
1988-09-25,90.129943,"01634000","Strasburg",773.6752
1988-09-26,119.17392,"01634000","Strasburg",773.6752
1988-09-27,148.381058,"01634000","Strasburg",773.6752
1988-09-28,170.07456,"01634000","Strasburg",773.6752
1988-09-29,182.366117,"01634000","Strasburg",773.6752
1988-09-30,182.532262,"01634000","Strasburg",773.6752
1988-10-01,176.572314,"01634000","Strasburg",773.6752
1988-10-02,167.840252,"01634000","Strasburg",773.6752
1988-10-03,157.925096,"01634000","Strasburg",773.6752
1988-10-04,147.619668,"01634000","Strasburg",773.6752
1988-10-05,137.523436,"01634000","Strasburg",773.6752
1988-10-06,128.051625,"01634000","Strasburg",773.6752
1988-10-07,119.436879,"01634000","Strasburg",773.6752
1988-10-08,111.702524,"01634000","Strasburg",773.6752
1988-10-09,104.812477,"01634000","Strasburg",773.6752
1988-10-10,98.695048,"01634000","Strasburg",773.6752
1988-10-11,93.24336,"01634000","Strasburg",773.6752
1988-10-12,88.350369,"01634000","Strasburg",773.6752
1988-10-13,83.95267,"01634000","Strasburg",773.6752
1988-10-14,79.957307,"01634000","Strasburg",773.6752
1988-10-15,76.308273,"01634000","Strasburg",773.6752
1988-10-16,72.965953,"01634000","Strasburg",773.6752
1988-10-17,69.877239,"01634000","Strasburg",773.6752
1988-10-18,66.952007,"01634000","Strasburg",773.6752
1988-10-19,64.151878,"01634000","Strasburg",773.6752
1988-10-20,61.47559,"01634000","Strasburg",773.6752
1988-10-21,58.925377,"01634000","Strasburg",773.6752
1988-10-22,64.450495,"01634000","Strasburg",773.6752
1988-10-23,74.926937,"01634000","Strasburg",773.6752
1988-10-24,81.306719,"01634000","Strasburg",773.6752
1988-10-25,86.346086,"01634000","Strasburg",773.6752
1988-10-26,89.204719,"01634000","Strasburg",773.6752
1988-10-27,89.693827,"01634000","Strasburg",773.6752
1988-10-28,88.592193,"01634000","Strasburg",773.6752
1988-10-29,86.486871,"01634000","Strasburg",773.6752
1988-10-30,83.798069,"01634000","Strasburg",773.6752
1988-10-31,80.770636,"01634000","Strasburg",773.6752
1988-11-01,77.520523,"01634000","Strasburg",773.6752
1988-11-02,77.634252,"01634000","Strasburg",773.6752
1988-11-03,78.369864,"01634000","Strasburg",773.6752
1988-11-04,77.077395,"01634000","Strasburg",773.6752
1988-11-05,76.273463,"01634000","Strasburg",773.6752
1988-11-06,96.56743,"01634000","Strasburg",773.6752
1988-11-07,125.002495,"01634000","Strasburg",773.6752
1988-11-08,141.420111,"01634000","Strasburg",773.6752
1988-11-09,155.993299,"01634000","Strasburg",773.6752
1988-11-10,159.049234,"01634000","Strasburg",773.6752
1988-11-11,155.409017,"01634000","Strasburg",773.6752
1988-11-12,148.516358,"01634000","Strasburg",773.6752
1988-11-13,140.4108,"01634000","Strasburg",773.6752
1988-11-14,139.61125,"01634000","Strasburg",773.6752
1988-11-15,140.142958,"01634000","Strasburg",773.6752
1988-11-16,135.708156,"01634000","Strasburg",773.6752
1988-11-17,131.602416,"01634000","Strasburg",773.6752
1988-11-18,129.399725,"01634000","Strasburg",773.6752
1988-11-19,130.743146,"01634000","Strasburg",773.6752
1988-11-20,140.37955,"01634000","Strasburg",773.6752
1988-11-21,195.017993,"01634000","Strasburg",773.6752
1988-11-22,267.780339,"01634000","Strasburg",773.6752
1988-11-23,318.14396,"01634000","Strasburg",773.6752
1988-11-24,348.397851,"01634000","Strasburg",773.6752
1988-11-25,341.722972,"01634000","Strasburg",773.6752
1988-11-26,320.305721,"01634000","Strasburg",773.6752
1988-11-27,296.179753,"01634000","Strasburg",773.6752
1988-11-28,274.051035,"01634000","Strasburg",773.6752
1988-11-29,266.834347,"01634000","Strasburg",773.6752
1988-11-30,266.394393,"01634000","Strasburg",773.6752
1988-12-01,262.385152,"01634000","Strasburg",773.6752
1988-12-02,258.449496,"01634000","Strasburg",773.6752
1988-12-03,250.67305,"01634000","Strasburg",773.6752
1988-12-04,241.17957,"01634000","Strasburg",773.6752
1988-12-05,231.378237,"01634000","Strasburg",773.6752
1988-12-06,221.971434,"01634000","Strasburg",773.6752
1988-12-07,213.142187,"01634000","Strasburg",773.6752
1988-12-08,204.876458,"01634000","Strasburg",773.6752
1988-12-09,197.069762,"01634000","Strasburg",773.6752
1988-12-10,194.253827,"01634000","Strasburg",773.6752
1988-12-11,195.230224,"01634000","Strasburg",773.6752
1988-12-12,196.072687,"01634000","Strasburg",773.6752
1988-12-13,195.132214,"01634000","Strasburg",773.6752
1988-12-14,190.622243,"01634000","Strasburg",773.6752
1988-12-15,184.062938,"01634000","Strasburg",773.6752
1988-12-16,177.304714,"01634000","Strasburg",773.6752
1988-12-17,171.05169,"01634000","Strasburg",773.6752
1988-12-18,164.339672,"01634000","Strasburg",773.6752
1988-12-19,157.846754,"01634000","Strasburg",773.6752
1988-12-20,151.909813,"01634000","Strasburg",773.6752
1988-12-21,146.906445,"01634000","Strasburg",773.6752
1988-12-22,145.957985,"01634000","Strasburg",773.6752
1988-12-23,147.652759,"01634000","Strasburg",773.6752
1988-12-24,164.669272,"01634000","Strasburg",773.6752
1988-12-25,193.489605,"01634000","Strasburg",773.6752
1988-12-26,217.830011,"01634000","Strasburg",773.6752
1988-12-27,237.585967,"01634000","Strasburg",773.6752
1988-12-28,247.753619,"01634000","Strasburg",773.6752
1988-12-29,250.813598,"01634000","Strasburg",773.6752
1988-12-30,248.059972,"01634000","Strasburg",773.6752
1988-12-31,241.408008,"01634000","Strasburg",773.6752
1989-01-01,233.253338,"01634000","Strasburg",773.6752
1989-01-02,232.706152,"01634000","Strasburg",773.6752
1989-01-03,235.329691,"01634000","Strasburg",773.6752
1989-01-04,235.113922,"01634000","Strasburg",773.6752
1989-01-05,235.930049,"01634000","Strasburg",773.6752
1989-01-06,232.978377,"01634000","Strasburg",773.6752
1989-01-07,232.500623,"01634000","Strasburg",773.6752
1989-01-08,239.823547,"01634000","Strasburg",773.6752
1989-01-09,257.328718,"01634000","Strasburg",773.6752
1989-01-10,276.941211,"01634000","Strasburg",773.6752
1989-01-11,290.804176,"01634000","Strasburg",773.6752
1989-01-12,300.119308,"01634000","Strasburg",773.6752
1989-01-13,320.718978,"01634000","Strasburg",773.6752
1989-01-14,342.639885,"01634000","Strasburg",773.6752
1989-01-15,350.578243,"01634000","Strasburg",773.6752
1989-01-16,383.334506,"01634000","Strasburg",773.6752
1989-01-17,423.470296,"01634000","Strasburg",773.6752
1989-01-18,451.216602,"01634000","Strasburg",773.6752
1989-01-19,465.017316,"01634000","Strasburg",773.6752
1989-01-20,451.767496,"01634000","Strasburg",773.6752
1989-01-21,428.698602,"01634000","Strasburg",773.6752
1989-01-22,404.246595,"01634000","Strasburg",773.6752
1989-01-23,381.857964,"01634000","Strasburg",773.6752
1989-01-24,362.224388,"01634000","Strasburg",773.6752
1989-01-25,345.043402,"01634000","Strasburg",773.6752
1989-01-26,329.785739,"01634000","Strasburg",773.6752
1989-01-27,315.987464,"01634000","Strasburg",773.6752
1989-01-28,303.254256,"01634000","Strasburg",773.6752
1989-01-29,291.270601,"01634000","Strasburg",773.6752
1989-01-30,279.849089,"01634000","Strasburg",773.6752
1989-01-31,268.900546,"01634000","Strasburg",773.6752
1989-02-01,258.384598,"01634000","Strasburg",773.6752
1989-02-02,248.469826,"01634000","Strasburg",773.6752
1989-02-03,238.870826,"01634000","Strasburg",773.6752
1989-02-04,244.045997,"01634000","Strasburg",773.6752
1989-02-05,257.4402,"01634000","Strasburg",773.6752
1989-02-06,265.808441,"01634000","Strasburg",773.6752
1989-02-07,272.598577,"01634000","Strasburg",773.6752
1989-02-08,273.228229,"01634000","Strasburg",773.6752
1989-02-09,268.578673,"01634000","Strasburg",773.6752
1989-02-10,261.19038,"01634000","Strasburg",773.6752
1989-02-11,252.816135,"01634000","Strasburg",773.6752
1989-02-12,243.53298,"01634000","Strasburg",773.6752
1989-02-13,237.563549,"01634000","Strasburg",773.6752
1989-02-14,235.22579,"01634000","Strasburg",773.6752
1989-02-15,257.905336,"01634000","Strasburg",773.6752
1989-02-16,295.43655,"01634000","Strasburg",773.6752
1989-02-17,327.460415,"01634000","Strasburg",773.6752
1989-02-18,357.37379,"01634000","Strasburg",773.6752
1989-02-19,372.269609,"01634000","Strasburg",773.6752
1989-02-20,373.974679,"01634000","Strasburg",773.6752
1989-02-21,365.487266,"01634000","Strasburg",773.6752
1989-02-22,377.991689,"01634000","Strasburg",773.6752
1989-02-23,407.003974,"01634000","Strasburg",773.6752
1989-02-24,429.684861,"01634000","Strasburg",773.6752
1989-02-25,446.405516,"01634000","Strasburg",773.6752
1989-02-26,447.347406,"01634000","Strasburg",773.6752
1989-02-27,436.645548,"01634000","Strasburg",773.6752
1989-02-28,420.738081,"01634000","Strasburg",773.6752
1989-03-01,404.059231,"01634000","Strasburg",773.6752
1989-03-02,388.903714,"01634000","Strasburg",773.6752
1989-03-03,375.57356,"01634000","Strasburg",773.6752
1989-03-04,363.305551,"01634000","Strasburg",773.6752
1989-03-05,358.451147,"01634000","Strasburg",773.6752
1989-03-06,399.944425,"01634000","Strasburg",773.6752
1989-03-07,555.537315,"01634000","Strasburg",773.6752
1989-03-08,782.624043,"01634000","Strasburg",773.6752
1989-03-09,994.113406,"01634000","Strasburg",773.6752
1989-03-10,1101.131706,"01634000","Strasburg",773.6752
1989-03-11,1043.243871,"01634000","Strasburg",773.6752
1989-03-12,921.141856,"01634000","Strasburg",773.6752
1989-03-13,808.579605,"01634000","Strasburg",773.6752
1989-03-14,721.071456,"01634000","Strasburg",773.6752
1989-03-15,655.132486,"01634000","Strasburg",773.6752
1989-03-16,605.512365,"01634000","Strasburg",773.6752
1989-03-17,566.551321,"01634000","Strasburg",773.6752
1989-03-18,534.453154,"01634000","Strasburg",773.6752
1989-03-19,513.067788,"01634000","Strasburg",773.6752
1989-03-20,502.697369,"01634000","Strasburg",773.6752
1989-03-21,496.347552,"01634000","Strasburg",773.6752
1989-03-22,498.579642,"01634000","Strasburg",773.6752
1989-03-23,504.36826,"01634000","Strasburg",773.6752
1989-03-24,510.931679,"01634000","Strasburg",773.6752
1989-03-25,627.918335,"01634000","Strasburg",773.6752
1989-03-26,791.51776,"01634000","Strasburg",773.6752
1989-03-27,896.236892,"01634000","Strasburg",773.6752
1989-03-28,949.60355,"01634000","Strasburg",773.6752
1989-03-29,928.182965,"01634000","Strasburg",773.6752
1989-03-30,891.890253,"01634000","Strasburg",773.6752
1989-03-31,844.636133,"01634000","Strasburg",773.6752
1989-04-01,800.545543,"01634000","Strasburg",773.6752
1989-04-02,758.261273,"01634000","Strasburg",773.6752
1989-04-03,714.198073,"01634000","Strasburg",773.6752
1989-04-04,675.696406,"01634000","Strasburg",773.6752
1989-04-05,640.843038,"01634000","Strasburg",773.6752
1989-04-06,610.992141,"01634000","Strasburg",773.6752
1989-04-07,588.818645,"01634000","Strasburg",773.6752
1989-04-08,570.222048,"01634000","Strasburg",773.6752
1989-04-09,551.818592,"01634000","Strasburg",773.6752
1989-04-10,537.046485,"01634000","Strasburg",773.6752
1989-04-11,524.383075,"01634000","Strasburg",773.6752
1989-04-12,511.263637,"01634000","Strasburg",773.6752
1989-04-13,496.818516,"01634000","Strasburg",773.6752
1989-04-14,481.037582,"01634000","Strasburg",773.6752
1989-04-15,464.853603,"01634000","Strasburg",773.6752
1989-04-16,448.761353,"01634000","Strasburg",773.6752
1989-04-17,432.975846,"01634000","Strasburg",773.6752
1989-04-18,417.503948,"01634000","Strasburg",773.6752
1989-04-19,402.30337,"01634000","Strasburg",773.6752
1989-04-20,404.168378,"01634000","Strasburg",773.6752
1989-04-21,410.450952,"01634000","Strasburg",773.6752
1989-04-22,406.730381,"01634000","Strasburg",773.6752
1989-04-23,401.841701,"01634000","Strasburg",773.6752
1989-04-24,391.234698,"01634000","Strasburg",773.6752
1989-04-25,377.854052,"01634000","Strasburg",773.6752
1989-04-26,366.544247,"01634000","Strasburg",773.6752
1989-04-27,365.563568,"01634000","Strasburg",773.6752
1989-04-28,376.16187,"01634000","Strasburg",773.6752
1989-04-29,400.544785,"01634000","Strasburg",773.6752
1989-04-30,436.624393,"01634000","Strasburg",773.6752
1989-05-01,497.951471,"01634000","Strasburg",773.6752
1989-05-02,671.010959,"01634000","Strasburg",773.6752
1989-05-03,1077.416311,"01634000","Strasburg",773.6752
1989-05-04,1486.115073,"01634000","Strasburg",773.6752
1989-05-05,1657.050553,"01634000","Strasburg",773.6752
1989-05-06,1670.771563,"01634000","Strasburg",773.6752
1989-05-07,1948.908628,"01634000","Strasburg",773.6752
1989-05-08,2560.284786,"01634000","Strasburg",773.6752
1989-05-09,3126.216235,"01634000","Strasburg",773.6752
1989-05-10,3163.523253,"01634000","Strasburg",773.6752
1989-05-11,2797.92924,"01634000","Strasburg",773.6752
1989-05-12,2585.8955,"01634000","Strasburg",773.6752
1989-05-13,2411.339606,"01634000","Strasburg",773.6752
1989-05-14,2154.862208,"01634000","Strasburg",773.6752
1989-05-15,1828.833737,"01634000","Strasburg",773.6752
1989-05-16,1626.076449,"01634000","Strasburg",773.6752
1989-05-17,1647.357392,"01634000","Strasburg",773.6752
1989-05-18,1740.471196,"01634000","Strasburg",773.6752
1989-05-19,1746.065662,"01634000","Strasburg",773.6752
1989-05-20,1657.2629,"01634000","Strasburg",773.6752
1989-05-21,1509.131618,"01634000","Strasburg",773.6752
1989-05-22,1368.352753,"01634000","Strasburg",773.6752
1989-05-23,1256.192723,"01634000","Strasburg",773.6752
1989-05-24,1168.481,"01634000","Strasburg",773.6752
1989-05-25,1098.786307,"01634000","Strasburg",773.6752
1989-05-26,1041.881908,"01634000","Strasburg",773.6752
1989-05-27,992.356511,"01634000","Strasburg",773.6752
1989-05-28,946.913147,"01634000","Strasburg",773.6752
1989-05-29,904.2313,"01634000","Strasburg",773.6752
1989-05-30,863.476344,"01634000","Strasburg",773.6752
1989-05-31,824.267693,"01634000","Strasburg",773.6752
1989-06-01,786.325929,"01634000","Strasburg",773.6752
1989-06-02,749.169428,"01634000","Strasburg",773.6752
1989-06-03,712.248213,"01634000","Strasburg",773.6752
1989-06-04,675.350639,"01634000","Strasburg",773.6752
1989-06-05,638.785069,"01634000","Strasburg",773.6752
1989-06-06,607.785875,"01634000","Strasburg",773.6752
1989-06-07,621.104595,"01634000","Strasburg",773.6752
1989-06-08,684.834805,"01634000","Strasburg",773.6752
1989-06-09,756.348948,"01634000","Strasburg",773.6752
1989-06-10,844.249865,"01634000","Strasburg",773.6752
1989-06-11,923.008266,"01634000","Strasburg",773.6752
1989-06-12,961.147405,"01634000","Strasburg",773.6752
1989-06-13,959.446467,"01634000","Strasburg",773.6752
1989-06-14,914.948626,"01634000","Strasburg",773.6752
1989-06-15,857.648677,"01634000","Strasburg",773.6752
1989-06-16,807.36384,"01634000","Strasburg",773.6752
1989-06-17,774.498665,"01634000","Strasburg",773.6752
1989-06-18,762.36272,"01634000","Strasburg",773.6752
1989-06-19,756.789337,"01634000","Strasburg",773.6752
1989-06-20,752.545955,"01634000","Strasburg",773.6752
