"site_no","Date","Flow","AGWR","delta_AGWR","Year","Month","Day","Season","GroupID","calc_AGWR","R_squared"
"USGS-01634000",1956-03-05,307,0.965408805031447,0.995767572485266,1956,3,5,"Spring",32,0.965408805031447,0.99210719290049
"USGS-01634000",1956-03-06,297,0.96742671009772,1.00209020785366,1956,3,6,"Spring",32,0.96742671009772,0.99210719290049
"USGS-01634000",1956-03-07,286,0.962962962962963,0.995385958348921,1956,3,7,"Spring",32,0.962962962962963,0.99210719290049
"USGS-01634000",1956-04-14,755,0.855039637599094,0.99738485473054,1956,4,14,"Spring",33,0.855039637599094,0.942914451743719
"USGS-01634000",1956-04-17,618,0.936363636363636,0.970413223140496,1956,4,17,"Spring",33,0.936363636363636,0.942914451743719
"USGS-01634000",1956-04-20,477,0.91030534351145,0.971108181341414,1956,4,20,"Spring",33,0.91030534351145,0.942914451743719
"USGS-01634000",1956-04-21,441,0.924528301886792,1.01562438194692,1956,4,21,"Spring",33,0.924528301886792,0.942914451743719
"USGS-01634000",1956-04-23,412,0.971698113207547,1.01065770736917,1956,4,23,"Spring",33,0.971698113207547,0.942914451743719
"USGS-01634000",1956-04-24,401,0.973300970873786,1.00164954284098,1956,4,24,"Spring",33,0.973300970873786,0.942914451743719
"USGS-01634000",1956-04-25,395,0.985037406483791,1.0120583827215,1956,4,25,"Spring",33,0.985037406483791,0.942914451743719
"USGS-01634000",1956-04-26,384,0.972151898734177,0.986918763018747,1956,4,26,"Spring",33,0.972151898734177,0.942914451743719
"USGS-01634000",1956-04-27,367,0.955729166666667,0.983106825086806,1956,4,27,"Spring",33,0.955729166666667,0.942914451743719
"USGS-01634000",1956-04-28,356,0.970027247956403,1.01496039023231,1956,4,28,"Spring",33,0.970027247956403,0.942914451743719
"USGS-01634000",1956-04-29,345,0.969101123595506,0.99904525943694,1956,4,29,"Spring",33,0.969101123595506,0.942914451743719
"USGS-01634000",1956-04-30,328,0.950724637681159,0.981037597143457,1956,4,30,"Spring",33,0.950724637681159,0.942914451743719
"USGS-01634000",1956-11-22,142,0.979310344827586,0.979310344827586,1956,11,22,"Fall",34,0.979310344827586,0.853894466379873
"USGS-01634000",1956-11-23,139,0.97887323943662,0.999553659988098,1956,11,23,"Fall",34,0.97887323943662,0.853894466379873
"USGS-01634000",1956-11-24,133,0.956834532374101,0.977485637389369,1956,11,24,"Fall",34,0.956834532374101,0.853894466379873
"USGS-01634000",1956-11-27,126,0.976744186046512,1.00703082747431,1956,11,27,"Fall",34,0.976744186046512,0.853894466379873
"USGS-01634000",1956-11-28,123,0.976190476190476,0.999433106575964,1956,11,28,"Fall",34,0.976190476190476,0.853894466379873
"USGS-01634000",1956-12-01,120,0.975609756097561,0.975609756097561,1956,12,1,"Winter",34,0.975609756097561,0.853894466379873
"USGS-01634000",1956-12-03,118,0.983333333333333,0.983333333333333,1956,12,3,"Winter",34,0.983333333333333,0.853894466379873
"USGS-01634000",1956-12-07,115,0.974576271186441,0.974576271186441,1956,12,7,"Winter",34,0.974576271186441,0.853894466379873
"USGS-01634000",1956-12-11,115,0.974576271186441,0.974576271186441,1956,12,11,"Winter",34,0.974576271186441,0.853894466379873
"USGS-01634000",1957-03-12,618,0.927927927927928,0.989232475718962,1957,3,12,"Spring",35,0.927927927927928,0.983536532220572
"USGS-01634000",1957-03-14,595,0.991666666666667,1.02141666666667,1957,3,14,"Spring",35,0.991666666666667,0.983536532220572
"USGS-01634000",1957-03-15,577,0.969747899159664,0.977897041169409,1957,3,15,"Spring",35,0.969747899159664,0.983536532220572
"USGS-01634000",1957-03-16,553,0.95840554592721,0.988303812524592,1957,3,16,"Spring",35,0.95840554592721,0.983536532220572
"USGS-01634000",1957-03-17,536,0.969258589511754,1.01132406175096,1957,3,17,"Spring",35,0.969258589511754,0.983536532220572
"USGS-01634000",1957-03-20,459,0.962264150943396,0.996558680431945,1957,3,20,"Spring",35,0.962264150943396,0.983536532220572
"USGS-01634000",1957-03-21,447,0.973856209150327,1.01204664872485,1957,3,21,"Spring",35,0.973856209150327,0.983536532220572
"USGS-01634000",1957-03-22,424,0.948545861297539,0.974010179721634,1957,3,22,"Spring",35,0.948545861297539,0.983536532220572
"USGS-01634000",1957-03-23,407,0.959905660377358,1.01197601459594,1957,3,23,"Spring",35,0.959905660377358,0.983536532220572
"USGS-01634000",1957-03-25,401,0.985257985257985,0.985257985257985,1957,3,25,"Spring",35,0.985257985257985,0.983536532220572
"USGS-01634000",1957-03-26,384,0.957605985037406,0.971934254140211,1957,3,26,"Spring",35,0.957605985037406,0.983536532220572
"USGS-01634000",1957-03-29,361,0.955026455026455,0.982818230172727,1957,3,29,"Spring",35,0.955026455026455,0.983536532220572
"USGS-01634000",1957-03-30,345,0.955678670360111,1.00068292907513,1957,3,30,"Spring",35,0.955678670360111,0.983536532220572
"USGS-01634000",1957-03-31,323,0.936231884057971,0.979651333753413,1957,3,31,"Spring",35,0.936231884057971,0.983536532220572
"USGS-01634000",1957-04-10,1840,0.938775510204082,0.99625156184923,1957,4,10,"Spring",36,0.938775510204082,0.908157929634876
"USGS-01634000",1957-04-14,883,0.857281553398058,0.998774625318126,1957,4,14,"Spring",36,0.857281553398058,0.908157929634876
"USGS-01634000",1957-04-15,762,0.862967157417894,1.00663213152937,1957,4,15,"Spring",36,0.862967157417894,0.908157929634876
"USGS-01634000",1957-04-17,618,0.903508771929825,1.006540473992,1957,4,17,"Spring",36,0.903508771929825,0.908157929634876
"USGS-01634000",1957-04-18,571,0.923948220064725,1.02262230181921,1957,4,18,"Spring",36,0.923948220064725,0.908157929634876
"USGS-01634000",1957-04-19,542,0.949211908931699,1.02734318689981,1957,4,19,"Spring",36,0.949211908931699,0.908157929634876
"USGS-01634000",1957-04-20,506,0.933579335793358,0.9835309976716,1957,4,20,"Spring",36,0.933579335793358,0.908157929634876
"USGS-01634000",1957-04-21,477,0.942687747035573,1.00975644050055,1957,4,21,"Spring",36,0.942687747035573,0.908157929634876
"USGS-01634000",1957-04-22,441,0.924528301886792,0.980736521498358,1957,4,22,"Spring",36,0.924528301886792,0.908157929634876
"USGS-01634000",1957-04-23,412,0.934240362811791,1.010504882225,1957,4,23,"Spring",36,0.934240362811791,0.908157929634876
"USGS-01634000",1957-04-24,395,0.95873786407767,1.02622183994721,1957,4,24,"Spring",36,0.95873786407767,0.908157929634876
"USGS-01634000",1957-04-25,384,0.972151898734177,1.01399134754046,1957,4,25,"Spring",36,0.972151898734177,0.908157929634876
"USGS-01634000",1957-04-26,378,0.984375,1.0125732421875,1957,4,26,"Spring",36,0.984375,0.908157929634876
"USGS-01634000",1958-02-12,620,0.837837837837838,1.00766983199416,1958,2,12,"Winter",37,0.837837837837838,0.950611950020546
"USGS-01634000",1958-02-14,520,0.912280701754386,0.992305324715297,1958,2,14,"Winter",37,0.912280701754386,0.950611950020546
"USGS-01634000",1958-02-18,370,0.925,0.97125,1958,2,18,"Winter",37,0.925,0.950611950020546
"USGS-01634000",1958-02-19,350,0.945945945945946,1.02264426588751,1958,2,19,"Winter",37,0.945945945945946,0.950611950020546
"USGS-01634000",1958-02-20,330,0.942857142857143,0.996734693877551,1958,2,20,"Winter",37,0.942857142857143,0.950611950020546
"USGS-01634000",1958-02-21,320,0.96969696969697,1.02846648301194,1958,2,21,"Winter",37,0.96969696969697,0.950611950020546
"USGS-01634000",1958-02-22,310,0.96875,0.9990234375,1958,2,22,"Winter",37,0.96875,0.950611950020546
"USGS-01634000",1958-02-23,300,0.967741935483871,0.998959417273673,1958,2,23,"Winter",37,0.967741935483871,0.950611950020546
"USGS-01634000",1958-02-24,290,0.966666666666667,0.998888888888889,1958,2,24,"Winter",37,0.966666666666667,0.950611950020546
"USGS-01634000",1958-02-25,280,0.96551724137931,0.998810939357907,1958,2,25,"Winter",37,0.96551724137931,0.950611950020546
"USGS-01634000",1958-09-03,418,0.876310272536688,0.97367808059632,1958,9,3,"Fall",38,0.876310272536688,0.95311154138444
"USGS-01634000",1958-09-05,345,0.912698412698413,1.009280255312,1958,9,5,"Fall",38,0.912698412698413,0.95311154138444
"USGS-01634000",1958-09-07,312,0.951219512195122,1.00052052349792,1958,9,7,"Fall",38,0.951219512195122,0.95311154138444
"USGS-01634000",1958-09-08,297,0.951923076923077,1.00073964497041,1958,9,8,"Fall",38,0.951923076923077,0.95311154138444
"USGS-01634000",1958-09-09,276,0.929292929292929,0.976226915620855,1958,9,9,"Fall",38,0.929292929292929,0.95311154138444
"USGS-01634000",1958-09-10,262,0.949275362318841,1.02150283553875,1958,9,10,"Fall",38,0.949275362318841,0.95311154138444
"USGS-01634000",1958-09-11,242,0.923664122137405,0.973020220266884,1958,9,11,"Fall",38,0.923664122137405,0.95311154138444
"USGS-01634000",1958-09-14,215,0.959821428571429,1.01552535076531,1958,9,14,"Fall",38,0.959821428571429,0.95311154138444
"USGS-01634000",1958-09-17,197,0.956310679611651,0.998091243284004,1958,9,17,"Fall",38,0.956310679611651,0.95311154138444
"USGS-01634000",1958-09-18,193,0.979695431472081,1.02445309077791,1958,9,18,"Fall",38,0.979695431472081,0.95311154138444
"USGS-01634000",1958-09-20,189,0.979274611398964,0.979274611398964,1958,9,20,"Fall",38,0.979274611398964,0.95311154138444
"USGS-01634000",1958-10-05,159,0.975460122699387,0.975460122699387,1958,10,5,"Fall",39,0.975460122699387,0.939215619076291
"USGS-01634000",1958-10-06,155,0.974842767295597,0.999367113642657,1958,10,6,"Fall",39,0.974842767295597,0.939215619076291
"USGS-01634000",1958-10-08,152,0.980645161290323,0.980645161290323,1958,10,8,"Fall",39,0.980645161290323,0.939215619076291
"USGS-01634000",1958-10-09,149,0.980263157894737,0.999610457063712,1958,10,9,"Fall",39,0.980263157894737,0.939215619076291
"USGS-01634000",1958-10-11,145,0.973154362416107,0.973154362416107,1958,10,11,"Fall",39,0.973154362416107,0.939215619076291
"USGS-01634000",1958-10-12,139,0.958620689655172,0.985065398335315,1958,10,12,"Fall",39,0.958620689655172,0.939215619076291
"USGS-01634000",1958-10-14,136,0.97841726618705,0.97841726618705,1958,10,14,"Fall",39,0.97841726618705,0.939215619076291
"USGS-01634000",1958-10-18,136,0.97841726618705,0.97841726618705,1958,10,18,"Fall",39,0.97841726618705,0.939215619076291
"USGS-01634000",1958-10-19,133,0.977941176470588,0.999513408304498,1958,10,19,"Fall",39,0.977941176470588,0.939215619076291
"USGS-01634000",1958-10-20,129,0.969924812030075,0.991802815308949,1958,10,20,"Fall",39,0.969924812030075,0.939215619076291
"USGS-01634000",1959-03-13,262,0.932384341637011,1.0020643102291,1959,3,13,"Spring",40,0.932384341637011,0.937492264260201
"USGS-01634000",1959-03-16,252,0.961832061068702,0.994872093700833,1959,3,16,"Spring",40,0.961832061068702,0.937492264260201
"USGS-01634000",1959-03-18,247,0.98015873015873,0.98015873015873,1959,3,18,"Spring",40,0.98015873015873,0.937492264260201
"USGS-01634000",1959-03-19,237,0.959514170040486,0.978937533806488,1959,3,19,"Spring",40,0.959514170040486,0.937492264260201
"USGS-01634000",1959-03-20,224,0.945147679324895,0.985027328241557,1959,3,20,"Spring",40,0.945147679324895,0.937492264260201
"USGS-01634000",1959-03-21,211,0.941964285714286,0.996631855867347,1959,3,21,"Spring",40,0.941964285714286,0.937492264260201
"USGS-01634000",1959-03-22,202,0.957345971563981,1.0163293726556,1959,3,22,"Spring",40,0.957345971563981,0.937492264260201
"USGS-01634000",1959-03-24,170,0.918918918918919,1.00336011687363,1959,3,24,"Spring",40,0.918918918918919,0.937492264260201
"USGS-01634000",1959-03-26,166,0.976470588235294,0.976470588235294,1959,3,26,"Spring",40,0.976470588235294,0.937492264260201
"USGS-01634000",1959-03-30,155,0.974842767295597,1.01776037340295,1959,3,30,"Spring",40,0.974842767295597,0.937492264260201
"USGS-01634000",1959-03-31,152,0.980645161290323,1.00595213319459,1959,3,31,"Spring",40,0.980645161290323,0.937492264260201
"USGS-01634000",1959-11-02,323,0.922857142857143,1.02568979591837,1959,11,2,"Fall",41,0.922857142857143,0.919890273205372
"USGS-01634000",1959-11-05,237,0.904580152671756,0.987442456733291,1959,11,5,"Fall",41,0.904580152671756,0.919890273205372
"USGS-01634000",1959-11-07,224,0.96137339055794,0.977877654773527,1959,11,7,"Fall",41,0.96137339055794,0.919890273205372
"USGS-01634000",1959-11-08,211,0.941964285714286,0.97981106505102,1959,11,8,"Fall",41,0.941964285714286,0.919890273205372
"USGS-01634000",1959-11-09,197,0.933649289099526,0.991172705015611,1959,11,9,"Fall",41,0.933649289099526,0.919890273205372
"USGS-01634000",1959-11-10,189,0.959390862944162,1.02757092427014,1959,11,10,"Fall",41,0.959390862944162,0.919890273205372
"USGS-01634000",1959-11-11,182,0.962962962962963,1.0037233000196,1959,11,11,"Fall",41,0.962962962962963,0.919890273205372
"USGS-01634000",1959-11-14,166,0.954022988505747,0.997886114414057,1959,11,14,"Fall",41,0.954022988505747,0.919890273205372
"USGS-01634000",1959-11-15,163,0.981927710843373,1.02924952823342,1959,11,15,"Fall",41,0.981927710843373,0.919890273205372
"USGS-01634000",1959-11-19,149,0.980263157894737,0.999610457063712,1959,11,19,"Fall",41,0.980263157894737,0.919890273205372
"USGS-01634000",1959-11-20,145,0.973154362416107,0.992748074411063,1959,11,20,"Fall",41,0.973154362416107,0.919890273205372
"USGS-01634000",1959-11-21,142,0.979310344827586,1.00632580261593,1959,11,21,"Fall",41,0.979310344827586,0.919890273205372
"USGS-01634000",1959-11-22,139,0.97887323943662,0.999553659988098,1959,11,22,"Fall",41,0.97887323943662,0.919890273205372
"USGS-01634000",1960-04-12,1240,0.873239436619718,1.0085300535608,1960,4,12,"Spring",42,0.873239436619718,0.963580904667213
"USGS-01634000",1960-04-16,869,0.939459459459459,1.01055368882396,1960,4,16,"Spring",42,0.939459459459459,0.963580904667213
"USGS-01634000",1960-04-17,814,0.936708860759494,0.997072147528805,1960,4,17,"Spring",42,0.936708860759494,0.963580904667213
"USGS-01634000",1960-04-18,762,0.936117936117936,0.999369148017797,1960,4,18,"Spring",42,0.936117936117936,0.963580904667213
"USGS-01634000",1960-04-19,710,0.931758530183727,0.995343101797315,1960,4,19,"Spring",42,0.931758530183727,0.963580904667213
"USGS-01634000",1960-04-20,666,0.938028169014084,1.0067288236461,1960,4,20,"Spring",42,0.938028169014084,0.963580904667213
"USGS-01634000",1960-04-21,630,0.945945945945946,1.00844087330574,1960,4,21,"Spring",42,0.945945945945946,0.963580904667213
"USGS-01634000",1960-04-22,606,0.961904761904762,1.01687074829932,1960,4,22,"Spring",42,0.961904761904762,0.963580904667213
"USGS-01634000",1960-04-23,589,0.971947194719472,1.01044015292618,1960,4,23,"Spring",42,0.971947194719472,0.963580904667213
"USGS-01634000",1960-04-24,559,0.949066213921901,0.976458617379749,1960,4,24,"Spring",42,0.949066213921901,0.963580904667213
"USGS-01634000",1960-04-25,536,0.958855098389982,1.01031422710501,1960,4,25,"Spring",42,0.958855098389982,0.963580904667213
"USGS-01634000",1960-04-26,524,0.977611940298508,1.01956170639341,1960,4,26,"Spring",42,0.977611940298508,0.963580904667213
"USGS-01634000",1960-09-25,266,0.866449511400652,1.01885431145158,1960,9,25,"Fall",43,0.866449511400652,0.948517711473371
"USGS-01634000",1960-09-27,224,0.925619834710744,1.01741684311181,1960,9,27,"Fall",43,0.925619834710744,0.948517711473371
"USGS-01634000",1960-09-28,211,0.941964285714286,1.01765784438776,1960,9,28,"Fall",43,0.941964285714286,0.948517711473371
"USGS-01634000",1960-09-29,202,0.957345971563981,1.0163293726556,1960,9,29,"Fall",43,0.957345971563981,0.948517711473371
"USGS-01634000",1960-09-30,193,0.955445544554455,0.998014900499951,1960,9,30,"Fall",43,0.955445544554455,0.948517711473371
"USGS-01634000",1960-10-01,189,0.979274611398964,1.0249402668528,1960,10,1,"Fall",43,0.979274611398964,0.948517711473371
"USGS-01634000",1960-10-02,182,0.962962962962963,0.983343131491279,1960,10,2,"Fall",43,0.962962962962963,0.948517711473371
"USGS-01634000",1960-10-03,174,0.956043956043956,0.992814877430262,1960,10,3,"Fall",43,0.956043956043956,0.948517711473371
"USGS-01634000",1960-10-04,163,0.936781609195402,0.979852028008984,1960,10,4,"Fall",43,0.936781609195402,0.948517711473371
"USGS-01634000",1960-10-06,155,0.974842767295597,0.999367113642657,1960,10,6,"Fall",43,0.974842767295597,0.948517711473371
"USGS-01634000",1960-10-08,152,0.980645161290323,0.980645161290323,1960,10,8,"Fall",43,0.980645161290323,0.948517711473371
"USGS-01634000",1961-05-19,848,0.852261306532663,1.00215651119921,1961,5,19,"Spring",44,0.852261306532663,0.970646263512047
"USGS-01634000",1961-05-23,559,0.913398692810457,1.00294758426246,1961,5,23,"Spring",44,0.913398692810457,0.970646263512047
"USGS-01634000",1961-05-24,512,0.915921288014311,1.00276176791549,1961,5,24,"Spring",44,0.915921288014311,0.970646263512047
"USGS-01634000",1961-05-25,477,0.931640625,1.01716232299805,1961,5,25,"Spring",44,0.931640625,0.970646263512047
"USGS-01634000",1961-05-26,447,0.937106918238994,1.00586738393787,1961,5,26,"Spring",44,0.937106918238994,0.970646263512047
"USGS-01634000",1961-05-27,412,0.921700223713647,0.98355929913067,1961,5,27,"Spring",44,0.921700223713647,0.970646263512047
"USGS-01634000",1961-05-29,373,0.944303797468354,0.984944720397372,1961,5,29,"Spring",44,0.944303797468354,0.970646263512047
"USGS-01634000",1961-05-30,356,0.954423592493298,1.01071667301569,1961,5,30,"Spring",44,0.954423592493298,0.970646263512047
"USGS-01634000",1961-05-31,334,0.938202247191011,0.983004039893953,1961,5,31,"Spring",44,0.938202247191011,0.970646263512047
"USGS-01634000",1961-06-01,318,0.952095808383233,1.01480870594141,1961,6,1,"Summer",44,0.952095808383233,0.970646263512047
"USGS-01634000",1961-06-02,302,0.949685534591195,0.997468454570626,1961,6,2,"Summer",44,0.949685534591195,0.970646263512047
"USGS-01634000",1961-06-03,291,0.963576158940397,1.01462655146704,1961,6,3,"Summer",44,0.963576158940397,0.970646263512047
"USGS-01634000",1961-06-04,276,0.948453608247423,0.984305806497325,1961,6,4,"Summer",44,0.948453608247423,0.970646263512047
"USGS-01634000",1961-06-05,262,0.949275362318841,1.00086641461878,1961,6,5,"Summer",44,0.949275362318841,0.970646263512047
"USGS-01634000",1962-01-20,494,0.953667953667954,1.02915132451812,1962,1,20,"Winter",45,0.953667953667954,0.988369362490453
"USGS-01634000",1962-01-21,477,0.965587044534413,1.01249815600977,1962,1,21,"Winter",45,0.965587044534413,0.988369362490453
"USGS-01634000",1962-01-22,453,0.949685534591195,0.983531769576625,1962,1,22,"Winter",45,0.949685534591195,0.988369362490453
"USGS-01634000",1962-01-23,441,0.973509933774834,1.02508661900794,1962,1,23,"Winter",45,0.973509933774834,0.988369362490453
"USGS-01634000",1962-01-24,430,0.975056689342404,1.00158884415444,1962,1,24,"Winter",45,0.975056689342404,0.988369362490453
"USGS-01634000",1962-01-25,424,0.986046511627907,1.0112709572742,1962,1,25,"Winter",45,0.986046511627907,0.988369362490453
"USGS-01634000",1962-01-26,412,0.971698113207547,0.985448558205767,1962,1,26,"Winter",45,0.971698113207547,0.988369362490453
"USGS-01634000",1962-01-27,407,0.987864077669903,1.01663681779621,1962,1,27,"Winter",45,0.987864077669903,0.988369362490453
"USGS-01634000",1962-01-28,395,0.97051597051597,0.98243877113656,1962,1,28,"Winter",45,0.97051597051597,0.988369362490453
"USGS-01634000",1962-01-29,384,0.972151898734177,1.00168562730332,1962,1,29,"Winter",45,0.972151898734177,0.988369362490453
"USGS-01634000",1962-01-30,367,0.955729166666667,0.983106825086806,1962,1,30,"Winter",45,0.955729166666667,0.988369362490453
"USGS-01634000",1962-01-31,361,0.983651226158038,1.02921545189288,1962,1,31,"Winter",45,0.983651226158038,0.988369362490453
"USGS-01634000",1962-02-01,345,0.955678670360111,0.971562526377176,1962,2,1,"Winter",45,0.955678670360111,0.988369362490453
"USGS-01634000",1962-02-02,339,0.982608695652174,1.02817895400126,1962,2,2,"Winter",45,0.982608695652174,0.988369362490453
"USGS-01634000",1962-02-05,318,0.969512195121951,1.00202632361689,1962,2,5,"Winter",45,0.969512195121951,0.988369362490453
"USGS-01634000",1962-02-08,286,0.947019867549669,0.997193105565545,1962,2,8,"Winter",45,0.947019867549669,0.988369362490453
"USGS-01634000",1962-02-09,276,0.965034965034965,1.01902293510685,1962,2,9,"Winter",45,0.965034965034965,0.988369362490453
"USGS-01634000",1962-02-11,270,0.978260869565217,0.978260869565217,1962,2,11,"Winter",45,0.978260869565217,0.988369362490453
"USGS-01634000",1962-02-12,265,0.981481481481482,1.00329218106996,1962,2,12,"Winter",45,0.981481481481482,0.988369362490453
"USGS-01634000",1962-02-14,260,0.981132075471698,0.981132075471698,1962,2,14,"Winter",45,0.981132075471698,0.988369362490453
"USGS-01634000",1962-02-16,257,0.980916030534351,0.973428121904318,1962,2,16,"Winter",45,0.980916030534351,0.988369362490453
"USGS-01634000",1962-07-16,247,0.961089494163424,0.979787733349483,1962,7,16,"Summer",46,0.961089494163424,0.983321190551653
"USGS-01634000",1962-07-17,237,0.959514170040486,0.998360897572489,1962,7,17,"Summer",46,0.959514170040486,0.983321190551653
"USGS-01634000",1962-07-21,202,0.922374429223744,1.01924480306916,1962,7,21,"Summer",46,0.922374429223744,0.983321190551653
"USGS-01634000",1962-07-23,189,0.979274611398964,1.0249402668528,1962,7,23,"Summer",46,0.979274611398964,0.983321190551653
"USGS-01634000",1962-07-24,185,0.978835978835979,0.999552084208169,1962,7,24,"Summer",46,0.978835978835979,0.983321190551653
"USGS-01634000",1962-07-25,182,0.983783783783784,1.00505478451424,1962,7,25,"Summer",46,0.983783783783784,0.983321190551653
"USGS-01634000",1962-07-28,159,0.957831325301205,0.980911598200029,1962,7,28,"Summer",46,0.957831325301205,0.983321190551653
"USGS-01634000",1962-07-29,155,0.974842767295597,1.01776037340295,1962,7,29,"Summer",46,0.974842767295597,0.983321190551653
"USGS-01634000",1962-07-30,152,0.980645161290323,1.00595213319459,1962,7,30,"Summer",46,0.980645161290323,0.983321190551653
"USGS-01634000",1962-08-01,149,0.980263157894737,0.980263157894737,1962,8,1,"Summer",46,0.980263157894737,0.983321190551653
"USGS-01634000",1962-08-02,145,0.973154362416107,0.992748074411063,1962,8,2,"Summer",46,0.973154362416107,0.983321190551653
"USGS-01634000",1963-03-30,995,0.904545454545455,1.0196694214876,1963,3,30,"Spring",47,0.904545454545455,0.949141032938497
"USGS-01634000",1963-03-31,925,0.92964824120603,1.02775182444888,1963,3,31,"Spring",47,0.92964824120603,0.949141032938497
"USGS-01634000",1963-04-03,720,0.935064935064935,0.995783437341879,1963,4,3,"Spring",47,0.935064935064935,0.949141032938497
"USGS-01634000",1963-04-04,670,0.930555555555556,0.995177469135803,1963,4,4,"Spring",47,0.930555555555556,0.949141032938497
"USGS-01634000",1963-04-05,620,0.925373134328358,0.994430830920027,1963,4,5,"Spring",47,0.925373134328358,0.949141032938497
"USGS-01634000",1963-04-06,580,0.935483870967742,1.01092611862643,1963,4,6,"Spring",47,0.935483870967742,0.949141032938497
"USGS-01634000",1963-04-07,550,0.948275862068966,1.01367419738407,1963,4,7,"Spring",47,0.948275862068966,0.949141032938497
"USGS-01634000",1963-04-09,530,0.981481481481482,0.999657064471879,1963,4,9,"Spring",47,0.981481481481482,0.949141032938497
"USGS-01634000",1963-04-10,510,0.962264150943396,0.980420078319687,1963,4,10,"Spring",47,0.962264150943396,0.949141032938497
"USGS-01634000",1963-04-11,490,0.96078431372549,0.998462129950019,1963,4,11,"Spring",47,0.96078431372549,0.949141032938497
"USGS-01634000",1963-04-12,470,0.959183673469388,0.998334027488546,1963,4,12,"Spring",47,0.959183673469388,0.949141032938497
"USGS-01634000",1963-04-13,460,0.978723404255319,1.02037120869172,1963,4,13,"Spring",47,0.978723404255319,0.949141032938497
"USGS-01634000",1963-04-14,440,0.956521739130435,0.977315689981096,1963,4,14,"Spring",47,0.956521739130435,0.949141032938497
"USGS-01634000",1963-04-15,430,0.977272727272727,1.02169421487603,1963,4,15,"Spring",47,0.977272727272727,0.949141032938497
"USGS-01634000",1963-04-16,410,0.953488372093023,0.975662520281233,1963,4,16,"Spring",47,0.953488372093023,0.949141032938497
"USGS-01634000",1963-04-17,400,0.975609756097561,1.0232004759072,1963,4,17,"Spring",47,0.975609756097561,0.949141032938497
"USGS-01634000",1963-04-18,380,0.95,0.97375,1963,4,18,"Spring",47,0.95,0.949141032938497
"USGS-01634000",1963-04-20,370,0.986666666666667,0.999822222222222,1963,4,20,"Spring",47,0.986666666666667,0.949141032938497
"USGS-01634000",1963-04-21,360,0.972972972972973,0.986121256391527,1963,4,21,"Spring",47,0.972972972972973,0.949141032938497
"USGS-01634000",1963-04-22,350,0.972222222222222,0.999228395061728,1963,4,22,"Spring",47,0.972222222222222,0.949141032938497
"USGS-01634000",1963-04-23,340,0.971428571428571,0.999183673469388,1963,4,23,"Spring",47,0.971428571428571,0.949141032938497
"USGS-01634000",1963-04-24,330,0.970588235294118,0.999134948096886,1963,4,24,"Spring",47,0.970588235294118,0.949141032938497
"USGS-01634000",1964-03-14,1060,0.854838709677419,0.999609781477627,1964,3,14,"Spring",48,0.854838709677419,0.921191942390808
"USGS-01634000",1964-03-18,960,0.905660377358491,0.999644001423994,1964,3,18,"Spring",48,0.905660377358491,0.921191942390808
"USGS-01634000",1964-03-19,869,0.905208333333333,0.999500868055555,1964,3,19,"Spring",48,0.905208333333333,0.921191942390808
"USGS-01634000",1964-03-20,788,0.906789413118527,1.00174664740367,1964,3,20,"Spring",48,0.906789413118527,0.921191942390808
"USGS-01634000",1964-03-23,729,0.974598930481283,0.974598930481283,1964,3,23,"Spring",48,0.974598930481283,0.921191942390808
"USGS-01634000",1964-03-25,630,0.929203539823009,0.99909938131412,1964,3,25,"Spring",48,0.929203539823009,0.921191942390808
"USGS-01634000",1964-03-27,577,0.952145214521452,0.989853935888638,1964,3,27,"Spring",48,0.952145214521452,0.921191942390808
"USGS-01634000",1964-03-28,542,0.939341421143847,0.986552688411042,1964,3,28,"Spring",48,0.939341421143847,0.921191942390808
"USGS-01634000",1964-03-29,518,0.955719557195572,1.01743576476355,1964,3,29,"Spring",48,0.955719557195572,0.921191942390808
"USGS-01634000",1964-03-30,506,0.976833976833977,1.02209269390737,1964,3,30,"Spring",48,0.976833976833977,0.921191942390808
"USGS-01634000",1964-03-31,482,0.952569169960474,0.975159743161118,1964,3,31,"Spring",48,0.952569169960474,0.921191942390808
"USGS-01634000",1964-04-01,465,0.964730290456432,1.01276665346671,1964,4,1,"Spring",48,0.964730290456432,0.921191942390808
"USGS-01634000",1964-04-02,459,0.987096774193548,1.02318418314256,1964,4,2,"Spring",48,0.987096774193548,0.921191942390808
"USGS-01634000",1964-04-06,430,0.93681917211329,0.99600818298755,1964,4,6,"Spring",48,0.93681917211329,0.921191942390808
"USGS-01634000",1964-04-10,436,0.975391498881432,1.0146690089035,1964,4,10,"Spring",48,0.975391498881432,0.921191942390808
"USGS-01634000",1964-04-12,389,0.955773955773956,1.02387578554655,1964,4,12,"Spring",48,0.955773955773956,0.921191942390808
"USGS-01634000",1964-04-13,367,0.943444730077121,0.987100270286345,1964,4,13,"Spring",48,0.943444730077121,0.921191942390808
"USGS-01634000",1964-10-24,193,0.914691943127962,1.010062667056,1964,10,24,"Fall",49,0.914691943127962,0.824843854509123
"USGS-01634000",1964-10-28,152,0.955974842767296,0.998061785530636,1964,10,28,"Fall",49,0.955974842767296,0.824843854509123
"USGS-01634000",1964-10-29,145,0.953947368421053,0.997879155124654,1964,10,29,"Fall",49,0.953947368421053,0.824843854509123
"USGS-01634000",1964-10-30,142,0.979310344827586,1.02658739595719,1964,10,30,"Fall",49,0.979310344827586,0.824843854509123
