"site_no","Date","Flow","AGWR","delta_AGWR","Year","Month","Day","Season","GroupID"
"USGS-02055000",1957-10-03,418,0.706081081081081,0.978017713659606,1957,10,3,"Fall",41
"USGS-02055000",1957-10-04,316,0.755980861244019,1.07067145898674,1957,10,4,"Fall",41
"USGS-02055000",1957-10-05,265,0.838607594936709,1.10929738823906,1957,10,5,"Fall",41
"USGS-02055000",1957-10-06,234,0.883018867924528,1.05295834816661,1957,10,6,"Fall",41
"USGS-02055000",1957-10-07,207,0.884615384615385,1.00180802103879,1957,10,7,"Fall",41
"USGS-02055000",1957-10-08,178,0.859903381642512,0.972064692291535,1957,10,8,"Fall",41
"USGS-02055000",1957-10-09,162,0.910112359550562,1.05838909228633,1957,10,9,"Fall",41
"USGS-02055000",1957-10-10,145,0.895061728395062,0.983462886755068,1957,10,10,"Fall",41
"USGS-02055000",1957-10-11,140,0.96551724137931,1.07871581450654,1957,10,11,"Fall",41
"USGS-02055000",1957-10-12,138,0.985714285714286,1.02091836734694,1957,10,12,"Fall",41
"USGS-02055000",1957-10-13,132,0.956521739130435,0.970384373030876,1957,10,13,"Fall",41
"USGS-02055000",1957-10-14,130,0.984848484848485,1.02961432506887,1957,10,14,"Fall",41
"USGS-02055000",1957-10-15,124,0.953846153846154,0.968520710059172,1957,10,15,"Fall",41
"USGS-02055000",1957-10-16,118,0.951612903225806,0.997658688865765,1957,10,16,"Fall",41
"USGS-02055000",1958-05-21,599,0.930124223602484,0.987895914509471,1958,5,21,"Spring",42
"USGS-02055000",1958-05-22,560,0.934891485809683,1.00512540377535,1958,5,22,"Spring",42
"USGS-02055000",1958-05-23,534,0.953571428571429,1.01998086734694,1958,5,23,"Spring",42
"USGS-02055000",1958-05-24,502,0.940074906367041,0.985846343755699,1958,5,24,"Spring",42
"USGS-02055000",1958-05-25,465,0.926294820717131,0.985341502515833,1958,5,25,"Spring",42
"USGS-02055000",1958-05-26,435,0.935483870967742,1.00992022199098,1958,5,26,"Spring",42
"USGS-02055000",1958-05-27,402,0.924137931034483,0.987871581450654,1958,5,27,"Spring",42
"USGS-02055000",1958-05-28,360,0.895522388059702,0.969035419915349,1958,5,28,"Spring",42
"USGS-02055000",1958-05-29,345,0.958333333333333,1.07013888888889,1958,5,29,"Spring",42
"USGS-02055000",1958-05-30,326,0.944927536231884,0.986011342155009,1958,5,30,"Spring",42
"USGS-02055000",1958-05-31,321,0.984662576687117,1.04205088637133,1958,5,31,"Spring",42
"USGS-02055000",1958-06-01,321,1,1.01557632398754,1958,6,1,"Summer",42
"USGS-02055000",1958-06-02,303,0.94392523364486,0.94392523364486,1958,6,2,"Summer",42
"USGS-02055000",1958-06-03,281,0.927392739273927,0.982485377250596,1958,6,3,"Summer",42
"USGS-02055000",1958-06-04,261,0.928825622775801,1.00154506655184,1958,6,4,"Summer",42
"USGS-02055000",1958-06-05,257,0.984674329501916,1.06012830111126,1958,6,5,"Summer",42
"USGS-02055000",1958-06-06,238,0.926070038910506,0.940483580372148,1958,6,6,"Summer",42
"USGS-02055000",1958-06-07,228,0.957983193277311,1.03446084316079,1958,6,7,"Summer",42
"USGS-02055000",1958-06-08,220,0.964912280701754,1.00723299476762,1958,6,8,"Summer",42
"USGS-02055000",1958-06-09,217,0.986363636363636,1.02223140495868,1958,6,9,"Summer",42
"USGS-02055000",1958-08-29,100,0.909090909090909,0.991735537190083,1958,8,29,"Summer",43
"USGS-02055000",1958-08-30,96,0.96,1.056,1958,8,30,"Summer",43
"USGS-02055000",1958-08-31,92,0.958333333333333,0.998263888888889,1958,8,31,"Summer",43
"USGS-02055000",1958-09-01,90,0.978260869565217,1.02079395085066,1958,9,1,"Fall",43
"USGS-02055000",1958-09-02,85,0.944444444444444,0.965432098765432,1958,9,2,"Fall",43
"USGS-02055000",1958-09-03,82,0.964705882352941,1.02145328719723,1958,9,3,"Fall",43
"USGS-02055000",1958-09-04,80,0.975609756097561,1.01130279595479,1958,9,4,"Fall",43
"USGS-02055000",1958-09-05,80,1,1.025,1958,9,5,"Fall",43
"USGS-02055000",1958-09-06,79,0.9875,0.9875,1958,9,6,"Fall",43
"USGS-02055000",1958-09-07,77,0.974683544303797,0.98702131068739,1958,9,7,"Fall",43
"USGS-02055000",1958-09-08,77,1,1.02597402597403,1958,9,8,"Fall",43
"USGS-02055000",1958-09-09,74,0.961038961038961,0.961038961038961,1958,9,9,"Fall",43
"USGS-02055000",1958-09-10,73,0.986486486486487,1.02647918188459,1958,9,10,"Fall",43
"USGS-02055000",1958-09-11,71,0.972602739726027,0.985926064927754,1958,9,11,"Fall",43
"USGS-02055000",1958-09-12,70,0.985915492957746,1.01368776036501,1958,9,12,"Fall",43
"USGS-02055000",1958-09-13,70,1,1.01428571428571,1958,9,13,"Fall",43
"USGS-02055000",1958-09-14,71,1.01428571428571,1.01428571428571,1958,9,14,"Fall",43
"USGS-02055000",1958-09-15,71,1,0.985915492957746,1958,9,15,"Fall",43
"USGS-02055000",1958-09-16,70,0.985915492957746,0.985915492957746,1958,9,16,"Fall",43
"USGS-02055000",1958-09-17,80,1.14285714285714,1.15918367346939,1958,9,17,"Fall",43
"USGS-02055000",1958-09-18,82,1.025,0.896875,1958,9,18,"Fall",43
"USGS-02055000",1958-09-19,79,0.963414634146341,0.939916716240333,1958,9,19,"Fall",43
"USGS-02055000",1958-09-20,77,0.974683544303797,1.01169684345457,1958,9,20,"Fall",43
"USGS-02055000",1959-09-11,84,0.91304347826087,0.992438563327032,1959,9,11,"Fall",44
"USGS-02055000",1959-09-12,77,0.916666666666667,1.00396825396825,1959,9,12,"Fall",44
"USGS-02055000",1959-09-13,74,0.961038961038961,1.04840613931523,1959,9,13,"Fall",44
"USGS-02055000",1959-09-14,71,0.959459459459459,0.998356464572681,1959,9,14,"Fall",44
"USGS-02055000",1959-09-15,70,0.985915492957746,1.02757389406864,1959,9,15,"Fall",44
"USGS-02055000",1959-09-16,70,1,1.01428571428571,1959,9,16,"Fall",44
"USGS-02055000",1959-09-17,68,0.971428571428571,0.971428571428571,1959,9,17,"Fall",44
"USGS-02055000",1959-09-18,68,1,1.02941176470588,1959,9,18,"Fall",44
"USGS-02055000",1959-09-19,67,0.985294117647059,0.985294117647059,1959,9,19,"Fall",44
"USGS-02055000",1959-09-20,66,0.985074626865672,0.999777233236801,1959,9,20,"Fall",44
"USGS-02055000",1959-09-21,66,1,1.01515151515152,1959,9,21,"Fall",44
"USGS-02055000",1959-09-22,63,0.954545454545455,0.954545454545455,1959,9,22,"Fall",44
"USGS-02055000",1959-09-23,61,0.968253968253968,1.01436130007559,1959,9,23,"Fall",44
"USGS-02055000",1959-09-24,59,0.967213114754098,0.998925020155872,1959,9,24,"Fall",44
"USGS-02055000",1959-09-25,59,1,1.03389830508475,1959,9,25,"Fall",44
"USGS-02055000",1959-09-26,58,0.983050847457627,0.983050847457627,1959,9,26,"Fall",44
"USGS-02055000",1959-09-27,56,0.96551724137931,0.982164090368609,1959,9,27,"Fall",44
"USGS-02055000",1959-10-27,418,0.774074074074074,1.02636488340192,1959,10,27,"Fall",45
"USGS-02055000",1959-10-28,350,0.837320574162679,1.08170600489916,1959,10,28,"Fall",45
"USGS-02055000",1959-10-29,298,0.851428571428571,1.01684897959184,1959,10,29,"Fall",45
"USGS-02055000",1959-10-30,261,0.875838926174497,1.02866987973515,1959,10,30,"Fall",45
"USGS-02055000",1959-10-31,261,1,1.14176245210728,1959,10,31,"Fall",45
"USGS-02055000",1959-11-01,253,0.969348659003831,0.969348659003831,1959,11,1,"Fall",45
"USGS-02055000",1959-11-02,228,0.901185770750988,0.929681763502008,1959,11,2,"Fall",45
"USGS-02055000",1959-11-03,210,0.921052631578947,1.02204524469067,1959,11,3,"Fall",45
"USGS-02055000",1959-11-04,201,0.957142857142857,1.03918367346939,1959,11,4,"Fall",45
"USGS-02055000",1959-11-05,192,0.955223880597015,0.99799509913121,1959,11,5,"Fall",45
"USGS-02055000",1959-11-06,186,0.96875,1.01416015625,1959,11,6,"Fall",45
"USGS-02055000",1959-11-07,180,0.967741935483871,0.998959417273673,1959,11,7,"Fall",45
"USGS-02055000",1959-11-08,172,0.955555555555556,0.987407407407407,1959,11,8,"Fall",45
"USGS-02055000",1959-11-09,170,0.988372093023256,1.03434288804759,1959,11,9,"Fall",45
"USGS-02055000",1959-11-10,165,0.970588235294118,0.982006920415225,1959,11,10,"Fall",45
"USGS-02055000",1959-11-11,160,0.96969696969697,0.999081726354454,1959,11,11,"Fall",45
"USGS-02055000",1959-11-12,152,0.95,0.9796875,1959,11,12,"Fall",45
"USGS-02055000",1959-11-13,148,0.973684210526316,1.02493074792244,1959,11,13,"Fall",45
"USGS-02055000",1959-11-14,145,0.97972972972973,1.00620891161432,1959,11,14,"Fall",45
"USGS-02055000",1959-11-15,148,1.02068965517241,1.04180737217598,1959,11,15,"Fall",45
"USGS-02055000",1959-11-16,152,1.02702702702703,1.00620891161432,1959,11,16,"Fall",45
"USGS-02055000",1959-11-17,148,0.973684210526316,0.948060941828255,1959,11,17,"Fall",45
"USGS-02055000",1959-11-18,140,0.945945945945946,0.971512052593134,1959,11,18,"Fall",45
"USGS-02055000",1959-11-19,135,0.964285714285714,1.01938775510204,1959,11,19,"Fall",45
"USGS-02055000",1960-01-07,521,0.94043321299639,1.02870492251952,1960,1,7,"Winter",46
"USGS-02055000",1960-01-08,514,0.986564299424184,1.04905301704606,1960,1,8,"Winter",46
"USGS-02055000",1960-01-09,502,0.976653696498054,0.98995442777332,1960,1,9,"Winter",46
"USGS-02055000",1960-01-10,477,0.950199203187251,0.972913128363042,1960,1,10,"Winter",46
"USGS-02055000",1960-01-11,471,0.987421383647799,1.03917302849307,1960,1,11,"Winter",46
"USGS-02055000",1960-01-12,453,0.961783439490446,0.974035457827904,1960,1,12,"Winter",46
"USGS-02055000",1960-01-13,441,0.973509933774834,1.01219244769966,1960,1,13,"Winter",46
"USGS-02055000",1960-01-14,413,0.936507936507937,0.961991145664615,1960,1,14,"Winter",46
"USGS-02055000",1960-01-15,386,0.934624697336562,0.997989083596668,1960,1,15,"Winter",46
"USGS-02055000",1960-01-16,360,0.932642487046632,0.997879137694972,1960,1,16,"Winter",46
"USGS-02055000",1960-01-17,326,0.905555555555556,0.970956790123457,1960,1,17,"Winter",46
"USGS-02055000",1960-01-18,312,0.957055214723926,1.05687078926569,1960,1,18,"Winter",46
"USGS-02055000",1960-01-19,303,0.971153846153846,1.01473126232742,1960,1,19,"Winter",46
"USGS-02055000",1960-01-20,273,0.900990099009901,0.92775218115871,1960,1,20,"Winter",46
"USGS-02055000",1960-01-21,245,0.897435897435897,0.996055226824458,1960,1,21,"Winter",46
"USGS-02055000",1960-01-22,224,0.914285714285714,1.01877551020408,1960,1,22,"Winter",46
"USGS-02055000",1960-01-23,201,0.897321428571429,0.9814453125,1960,1,23,"Winter",46
"USGS-02055000",1960-09-22,114,0.77027027027027,0.99926953981008,1960,9,22,"Fall",47
"USGS-02055000",1960-09-23,104,0.912280701754386,1.18436441982148,1960,9,23,"Fall",47
"USGS-02055000",1960-09-24,98,0.942307692307692,1.03291420118343,1960,9,24,"Fall",47
"USGS-02055000",1960-09-25,94,0.959183673469388,1.01790920449813,1960,9,25,"Fall",47
"USGS-02055000",1960-09-26,88,0.936170212765957,0.976007243096424,1960,9,26,"Fall",47
"USGS-02055000",1960-09-27,84,0.954545454545455,1.01962809917355,1960,9,27,"Fall",47
"USGS-02055000",1960-09-28,84,1,1.04761904761905,1960,9,28,"Fall",47
"USGS-02055000",1960-09-29,82,0.976190476190476,0.976190476190476,1960,9,29,"Fall",47
"USGS-02055000",1960-09-30,84,1.02439024390244,1.0493753718025,1960,9,30,"Fall",47
"USGS-02055000",1960-10-01,79,0.94047619047619,0.918083900226757,1960,10,1,"Fall",47
"USGS-02055000",1960-10-02,76,0.962025316455696,1.02291299471239,1960,10,2,"Fall",47
"USGS-02055000",1960-10-03,74,0.973684210526316,1.01211911357341,1960,10,3,"Fall",47
"USGS-02055000",1960-10-04,73,0.986486486486487,1.01314828341855,1960,10,4,"Fall",47
"USGS-02055000",1960-10-05,71,0.972602739726027,0.985926064927754,1960,10,5,"Fall",47
"USGS-02055000",1961-03-24,1060,0.768115942028985,0.996324301617307,1961,3,24,"Spring",48
"USGS-02055000",1961-03-25,814,0.767924528301887,0.999750800996796,1961,3,25,"Spring",48
"USGS-02055000",1961-03-26,700,0.85995085995086,1.11983772917434,1961,3,26,"Spring",48
"USGS-02055000",1961-03-27,600,0.857142857142857,0.996734693877551,1961,3,27,"Spring",48
"USGS-02055000",1961-03-28,550,0.916666666666667,1.06944444444444,1961,3,28,"Spring",48
"USGS-02055000",1961-03-29,480,0.872727272727273,0.952066115702479,1961,3,29,"Spring",48
"USGS-02055000",1961-03-30,420,0.875,1.00260416666667,1961,3,30,"Spring",48
"USGS-02055000",1961-03-31,540,1.28571428571429,1.46938775510204,1961,3,31,"Spring",48
"USGS-02055000",1961-04-01,800,1.48148148148148,1.1522633744856,1961,4,1,"Spring",48
"USGS-02055000",1961-04-02,700,0.875,0.590625,1961,4,2,"Spring",48
"USGS-02055000",1961-04-03,600,0.857142857142857,0.979591836734694,1961,4,3,"Spring",48
"USGS-02055000",1961-04-04,550,0.916666666666667,1.06944444444444,1961,4,4,"Spring",48
"USGS-02055000",1961-04-05,480,0.872727272727273,0.952066115702479,1961,4,5,"Spring",48
"USGS-02055000",1961-04-06,420,0.875,1.00260416666667,1961,4,6,"Spring",48
"USGS-02055000",1961-04-07,364,0.866666666666667,0.990476190476191,1961,4,7,"Spring",48
"USGS-02055000",1961-04-18,716,0.837426900584795,1.00883006737116,1961,4,18,"Spring",49
"USGS-02055000",1961-04-19,632,0.88268156424581,1.05404013607565,1961,4,19,"Spring",49
"USGS-02055000",1961-04-20,577,0.912974683544304,1.03431941996475,1961,4,20,"Spring",49
"USGS-02055000",1961-04-21,535,0.927209705372617,1.01559191299046,1961,4,21,"Spring",49
"USGS-02055000",1961-04-22,529,0.988785046728972,1.06640929338807,1961,4,22,"Spring",49
"USGS-02055000",1961-04-23,483,0.91304347826087,0.923399358921673,1961,4,23,"Spring",49
"USGS-02055000",1961-04-24,450,0.93167701863354,1.02040816326531,1961,4,24,"Spring",49
"USGS-02055000",1961-04-25,425,0.944444444444444,1.0137037037037,1961,4,25,"Spring",49
"USGS-02055000",1961-04-26,410,0.964705882352941,1.02145328719723,1961,4,26,"Spring",49
"USGS-02055000",1961-04-27,386,0.941463414634146,0.975907198096371,1961,4,27,"Spring",49
"USGS-02055000",1961-04-28,378,0.979274611398964,1.04016215200408,1961,4,28,"Spring",49
"USGS-02055000",1961-04-29,364,0.962962962962963,0.983343131491279,1961,4,29,"Spring",49
"USGS-02055000",1961-04-30,347,0.953296703296703,0.989961961115807,1961,4,30,"Spring",49
"USGS-02055000",1961-05-01,360,1.03746397694524,1.08829074238637,1961,5,1,"Spring",49
"USGS-02055000",1961-05-02,425,1.18055555555556,1.13792438271605,1961,5,2,"Spring",49
"USGS-02055000",1961-05-03,400,0.941176470588235,0.797231833910035,1961,5,3,"Spring",49
"USGS-02055000",1961-05-04,373,0.9325,0.99078125,1961,5,4,"Spring",49
"USGS-02055000",1961-05-05,351,0.941018766756032,1.00913540670888,1961,5,5,"Spring",49
"USGS-02055000",1961-05-19,523,0.925663716814159,1.00430417417182,1961,5,19,"Spring",50
"USGS-02055000",1961-05-20,466,0.891013384321224,0.962567040423502,1961,5,20,"Spring",50
"USGS-02055000",1961-05-21,425,0.912017167381974,1.02357291532355,1961,5,21,"Spring",50
"USGS-02055000",1961-05-22,386,0.908235294117647,0.995853287197232,1961,5,22,"Spring",50
"USGS-02055000",1961-05-23,355,0.919689119170985,1.01261107680743,1961,5,23,"Spring",50
"USGS-02055000",1961-05-24,331,0.932394366197183,1.01381471930173,1961,5,24,"Spring",50
"USGS-02055000",1961-05-25,311,0.939577039274924,1.00770347112567,1961,5,25,"Spring",50
"USGS-02055000",1961-05-26,291,0.935691318327974,0.995864393461606,1961,5,26,"Spring",50
"USGS-02055000",1961-05-27,271,0.93127147766323,0.995276390217404,1961,5,27,"Spring",50
"USGS-02055000",1961-05-28,255,0.940959409594096,1.01040290845713,1961,5,28,"Spring",50
"USGS-02055000",1961-05-29,239,0.937254901960784,0.996063052672049,1961,5,29,"Spring",50
"USGS-02055000",1961-05-30,228,0.95397489539749,1.01783932354125,1961,5,30,"Spring",50
"USGS-02055000",1961-05-31,210,0.921052631578947,0.965489381348107,1961,5,31,"Spring",50
"USGS-02055000",1961-06-01,197,0.938095238095238,1.01850340136054,1961,6,1,"Summer",50
"USGS-02055000",1961-06-02,185,0.939086294416244,1.00105645597671,1961,6,2,"Summer",50
"USGS-02055000",1961-06-03,173,0.935135135135135,0.995792549306063,1961,6,3,"Summer",50
"USGS-02055000",1963-03-21,774,0.80625,0.991015625,1963,3,21,"Spring",51
"USGS-02055000",1963-03-22,644,0.832041343669251,1.03198926346574,1963,3,22,"Spring",51
"USGS-02055000",1963-03-23,565,0.877329192546584,1.05442980594884,1963,3,23,"Spring",51
"USGS-02055000",1963-03-24,510,0.902654867256637,1.02886678674916,1963,3,24,"Spring",51
"USGS-02055000",1963-03-25,470,0.92156862745098,1.02095347943099,1963,3,25,"Spring",51
"USGS-02055000",1963-03-26,435,0.925531914893617,1.00430058850158,1963,3,26,"Spring",51
"USGS-02055000",1963-03-27,405,0.931034482758621,1.00594530321046,1963,3,27,"Spring",51
"USGS-02055000",1963-03-28,380,0.938271604938272,1.00777320530407,1963,3,28,"Spring",51
"USGS-02055000",1963-03-29,350,0.921052631578947,0.981648199445983,1963,3,29,"Spring",51
"USGS-02055000",1963-03-30,335,0.957142857142857,1.03918367346939,1963,3,30,"Spring",51
"USGS-02055000",1963-03-31,325,0.970149253731343,1.01358877255513,1963,3,31,"Spring",51
"USGS-02055000",1963-04-01,305,0.938461538461538,0.967337278106509,1963,4,1,"Spring",51
"USGS-02055000",1963-04-02,295,0.967213114754098,1.03063692555765,1963,4,2,"Spring",51
"USGS-02055000",1963-04-03,287,0.972881355932203,1.00586038494685,1963,4,3,"Spring",51
"USGS-02055000",1963-04-04,275,0.958188153310105,0.984897230754289,1963,4,4,"Spring",51
"USGS-02055000",1963-04-05,263,0.956363636363636,0.998095867768595,1963,4,5,"Spring",51
"USGS-02055000",1963-04-06,259,0.984790874524715,1.0297242984574,1963,4,6,"Spring",51
"USGS-02055000",1963-04-07,259,1,1.01544401544402,1963,4,7,"Spring",51
"USGS-02055000",1963-04-08,251,0.969111969111969,0.969111969111969,1963,4,8,"Spring",51
"USGS-02055000",1963-04-09,239,0.952191235059761,0.98253995968318,1963,4,9,"Spring",51
"USGS-02055000",1963-04-10,235,0.98326359832636,1.03263248192434,1963,4,10,"Spring",51
"USGS-02055000",1963-04-11,221,0.940425531914894,0.956432775011317,1963,4,11,"Spring",51
"USGS-02055000",1963-04-12,214,0.968325791855204,1.0296676972216,1963,4,12,"Spring",51
"USGS-02055000",1963-04-13,210,0.981308411214953,1.01340728447899,1963,4,13,"Spring",51
"USGS-02055000",1963-04-14,210,1,1.01904761904762,1963,4,14,"Spring",51
"USGS-02055000",1963-04-15,207,0.985714285714286,0.985714285714286,1963,4,15,"Spring",51
"USGS-02055000",1963-04-16,194,0.93719806763285,0.950780648323181,1963,4,16,"Spring",51
"USGS-02055000",1963-04-17,191,0.984536082474227,1.05051014985652,1963,4,17,"Spring",51
"USGS-02055000",1963-04-18,188,0.984293193717278,0.999753296236397,1963,4,18,"Spring",51
"USGS-02055000",1963-04-19,182,0.968085106382979,0.983533272974196,1963,4,19,"Spring",51
"USGS-02055000",1963-04-20,179,0.983516483516483,1.01594010385219,1963,4,20,"Spring",51
"USGS-02055000",1963-04-21,173,0.966480446927374,0.982678443244593,1963,4,21,"Spring",51
"USGS-02055000",1963-04-22,170,0.982658959537572,1.01673961709379,1963,4,22,"Spring",51
"USGS-02055000",1964-10-23,142,0.8875,1.00953125,1964,10,23,"Fall",52
"USGS-02055000",1964-10-24,130,0.915492957746479,1.0315413608411,1964,10,24,"Fall",52
"USGS-02055000",1964-10-25,122,0.938461538461538,1.02508875739645,1964,10,25,"Fall",52
"USGS-02055000",1964-10-26,118,0.967213114754098,1.03063692555765,1964,10,26,"Fall",52
"USGS-02055000",1964-10-27,110,0.932203389830508,0.963803504740017,1964,10,27,"Fall",52
"USGS-02055000",1964-10-28,104,0.945454545454545,1.01421487603306,1964,10,28,"Fall",52
"USGS-02055000",1964-10-29,100,0.961538461538462,1.01701183431953,1964,10,29,"Fall",52
"USGS-02055000",1964-10-30,98,0.98,1.0192,1964,10,30,"Fall",52
"USGS-02055000",1964-10-31,97,0.989795918367347,1.00999583506872,1964,10,31,"Fall",52
"USGS-02055000",1964-11-01,95,0.979381443298969,0.989478159209268,1964,11,1,"Fall",52
"USGS-02055000",1964-11-02,92,0.968421052631579,0.988808864265928,1964,11,2,"Fall",52
"USGS-02055000",1964-11-03,90,0.978260869565217,1.0101606805293,1964,11,3,"Fall",52
"USGS-02055000",1964-11-04,88,0.977777777777778,0.999506172839506,1964,11,4,"Fall",52
"USGS-02055000",1964-11-05,88,1,1.02272727272727,1964,11,5,"Fall",52
"USGS-02055000",1964-11-06,86,0.977272727272727,0.977272727272727,1964,11,6,"Fall",52
"USGS-02055000",1964-11-07,85,0.988372093023256,1.01135749053542,1964,11,7,"Fall",52
"USGS-02055000",1966-03-08,385,0.788934426229508,1.01526807309863,1966,3,8,"Spring",53
"USGS-02055000",1966-03-09,328,0.851948051948052,1.07987181649519,1966,3,9,"Spring",53
"USGS-02055000",1966-03-10,287,0.875,1.02705792682927,1966,3,10,"Spring",53
"USGS-02055000",1966-03-11,259,0.902439024390244,1.03135888501742,1966,3,11,"Spring",53
"USGS-02055000",1966-03-12,235,0.907335907335907,1.00542627569655,1966,3,12,"Spring",53
"USGS-02055000",1966-03-13,221,0.940425531914894,1.03646899049344,1966,3,13,"Spring",53
"USGS-02055000",1966-03-14,210,0.950226244343891,1.01042157203988,1966,3,14,"Spring",53
"USGS-02055000",1966-03-15,204,0.971428571428571,1.02231292517007,1966,3,15,"Spring",53
"USGS-02055000",1966-03-16,191,0.936274509803922,0.96381199538639,1966,3,16,"Spring",53
"USGS-02055000",1966-03-17,179,0.93717277486911,1.00095940352512,1966,3,17,"Spring",53
"USGS-02055000",1966-03-18,165,0.921787709497207,0.983583533597578,1966,3,18,"Spring",53
"USGS-02055000",1966-03-19,160,0.96969696969697,1.05197428833792,1966,3,19,"Spring",53
"USGS-02055000",1966-03-20,155,0.96875,0.9990234375,1966,3,20,"Spring",53
"USGS-02055000",1966-03-21,150,0.967741935483871,0.998959417273673,1966,3,21,"Spring",53
"USGS-02055000",1966-03-22,142,0.946666666666667,0.978222222222222,1966,3,22,"Spring",53
"USGS-02055000",1966-03-23,138,0.971830985915493,1.02658202737552,1966,3,23,"Spring",53
"USGS-02055000",1966-03-24,138,1,1.02898550724638,1966,3,24,"Spring",53
"USGS-02055000",1966-03-25,135,0.978260869565217,0.978260869565217,1966,3,25,"Spring",53
"USGS-02055000",1966-03-26,128,0.948148148148148,0.969218106995885,1966,3,26,"Spring",53
"USGS-02055000",1966-03-27,125,0.9765625,1.02996826171875,1966,3,27,"Spring",53
"USGS-02055000",1966-03-28,122,0.976,0.999424,1966,3,28,"Spring",53
"USGS-02055000",1966-03-29,116,0.950819672131147,0.97420048374093,1966,3,29,"Spring",53
"USGS-02055000",1966-03-30,114,0.982758620689655,1.03359096313912,1966,3,30,"Spring",53
"USGS-02055000",1966-03-31,114,1,1.01754385964912,1966,3,31,"Spring",53
"USGS-02055000",1966-04-01,112,0.982456140350877,0.982456140350877,1966,4,1,"Spring",53
"USGS-02055000",1966-04-02,112,1,1.01785714285714,1966,4,2,"Spring",53
"USGS-02055000",1966-04-03,112,1,1,1966,4,3,"Spring",53
"USGS-02055000",1966-04-04,110,0.982142857142857,0.982142857142857,1966,4,4,"Spring",53
"USGS-02055000",1966-04-05,106,0.963636363636364,0.981157024793389,1966,4,5,"Spring",53
"USGS-02055000",1966-04-06,104,0.981132075471698,1.01815592737629,1966,4,6,"Spring",53
"USGS-02055000",1966-04-07,102,0.980769230769231,0.999630177514793,1966,4,7,"Spring",53
"USGS-02055000",1966-04-08,98,0.96078431372549,0.979623221837755,1966,4,8,"Spring",53
"USGS-02055000",1966-04-09,97,0.989795918367347,1.0301957517701,1966,4,9,"Spring",53
"USGS-02055000",1966-04-10,98,1.01030927835052,1.02072483792114,1966,4,10,"Spring",53
"USGS-02055000",1966-04-11,97,0.989795918367347,0.97969596001666,1966,4,11,"Spring",53
"USGS-02055000",1966-05-08,365,0.818385650224215,1.02389953548231,1966,5,8,"Spring",54
"USGS-02055000",1966-05-09,311,0.852054794520548,1.04114092700319,1966,5,9,"Spring",54
"USGS-02055000",1966-05-10,267,0.858520900321543,1.00758883799795,1966,5,10,"Spring",54
"USGS-02055000",1966-05-11,235,0.880149812734082,1.02519322756667,1966,5,11,"Spring",54
"USGS-02055000",1966-05-12,214,0.91063829787234,1.03464010864645,1966,5,12,"Spring",54
"USGS-02055000",1966-05-13,207,0.967289719626168,1.06221067342126,1966,5,13,"Spring",54
"USGS-02055000",1966-05-14,204,0.985507246376812,1.01883357837989,1966,5,14,"Spring",54
"USGS-02055000",1966-05-15,221,1.08333333333333,1.09926470588235,1966,5,15,"Spring",54
"USGS-02055000",1966-05-16,190,0.85972850678733,0.793595544726767,1966,5,16,"Spring",54
"USGS-02055000",1966-05-17,165,0.868421052631579,1.0101108033241,1966,5,17,"Spring",54
"USGS-02055000",1966-05-18,158,0.957575757575758,1.10266299357208,1966,5,18,"Spring",54
"USGS-02055000",1966-05-19,153,0.968354430379747,1.01125620894087,1966,5,19,"Spring",54
"USGS-02055000",1966-05-20,146,0.954248366013072,0.985432953137682,1966,5,20,"Spring",54
"USGS-02055000",1966-05-21,136,0.931506849315068,0.976168136610996,1966,5,21,"Spring",54
"USGS-02055000",1966-05-22,127,0.933823529411765,1.00248702422145,1966,5,22,"Spring",54
"USGS-02055000",1966-05-23,117,0.921259842519685,0.986545973091946,1966,5,23,"Spring",54
"USGS-02055000",1967-03-28,400,0.888888888888889,0.987654320987654,1967,3,28,"Spring",55
"USGS-02055000",1967-03-29,380,0.95,1.06875,1967,3,29,"Spring",55
"USGS-02055000",1967-03-30,360,0.947368421052632,0.997229916897507,1967,3,30,"Spring",55
"USGS-02055000",1967-03-31,340,0.944444444444444,0.996913580246914,1967,3,31,"Spring",55
"USGS-02055000",1967-04-01,329,0.967647058823529,1.02456747404844,1967,4,1,"Spring",55
"USGS-02055000",1967-04-02,317,0.963525835866261,0.995740985393705,1967,4,2,"Spring",55
"USGS-02055000",1967-04-03,305,0.962145110410095,0.998567007334136,1967,4,3,"Spring",55
"USGS-02055000",1967-04-04,294,0.963934426229508,1.00185971513034,1967,4,4,"Spring",55
"USGS-02055000",1967-04-05,284,0.965986394557823,1.00212874265352,1967,4,5,"Spring",55
"USGS-02055000",1967-04-06,280,0.985915492957746,1.02063082721682,1967,4,6,"Spring",55
"USGS-02055000",1967-04-07,273,0.975,0.988928571428571,1967,4,7,"Spring",55
"USGS-02055000",1967-04-08,259,0.948717948717949,0.973044049967127,1967,4,8,"Spring",55
"USGS-02055000",1967-04-09,253,0.976833976833977,1.0296358134196,1967,4,9,"Spring",55
"USGS-02055000",1967-04-10,249,0.984189723320158,1.00753019106688,1967,4,10,"Spring",55
"USGS-02055000",1967-06-05,298,0.94006309148265,1.01123506055389,1967,6,5,"Summer",56
"USGS-02055000",1967-06-06,263,0.88255033557047,0.938820323408855,1967,6,6,"Summer",56
"USGS-02055000",1967-06-07,235,0.893536121673004,1.01244777284622,1967,6,7,"Summer",56
